ts,addr,old,new
# auto-mark state at start: AC0.online=1 lid LID1=open
2026-09-24T21:18:59.960+02:00,0x06D6,0x07,0x06
2026-09-24T21:19:00.060+02:00,0x06D6,0x06,0x05
2026-09-24T21:19:00.160+02:00,0x06D6,0x05,0x04
2026-09-24T21:19:00.260+02:00,0x06D6,0x04,0x03
2026-09-24T21:19:00.360+02:00,0x06D6,0x03,0x02
2026-09-24T21:19:00.460+02:00,0x06D6,0x02,0x01
2026-09-24T21:19:00.560+02:00,0x06D6,0x01,0x00
2026-09-24T21:19:00.660+02:00,0x06D6,0x00,0x09
2026-09-24T21:19:00.660+02:00,0x06D8,0x07,0x06
2026-09-24T21:19:00.660+02:00,0x070B,0x07,0x06
2026-09-24T21:19:00.760+02:00,0x06D6,0x09,0x08
2026-09-24T21:19:00.860+02:00,0x06D6,0x08,0x07
2026-09-24T21:19:00.960+02:00,0x06D6,0x07,0x06
2026-09-24T21:19:01.060+02:00,0x06D6,0x06,0x05
2026-09-24T21:19:01.160+02:00,0x06D6,0x05,0x04
2026-09-24T21:19:01.260+02:00,0x06D6,0x04,0x03
2026-09-24T21:19:01.360+02:00,0x06D6,0x03,0x02
2026-09-24T21:19:01.460+02:00,0x06D6,0x02,0x01
2026-09-24T21:19:01.560+02:00,0x06D6,0x01,0x00
2026-09-24T21:19:01.660+02:00,0x06D6,0x00,0x09
2026-09-24T21:19:01.660+02:00,0x06D8,0x06,0x05
2026-09-24T21:19:01.660+02:00,0x070B,0x06,0x05
2026-09-24T21:19:01.760+02:00,0x06D6,0x09,0x08
2026-09-24T21:19:01.860+02:00,0x06D6,0x08,0x07
2026-09-24T21:19:01.960+02:00,0x06D6,0x07,0x06
2026-09-24T21:19:02.060+02:00,0x06D6,0x06,0x05
2026-09-24T21:19:02.160+02:00,0x06D6,0x05,0x04
2026-09-24T21:19:02.260+02:00,0x06D6,0x04,0x03
2026-09-24T21:19:02.360+02:00,0x06D6,0x03,0x02
2026-09-24T21:19:02.460+02:00,0x06D6,0x02,0x01
2026-09-24T21:19:02.560+02:00,0x06D6,0x01,0x00
2026-09-24T21:19:02.660+02:00,0x06D6,0x00,0x09
2026-09-24T21:19:02.660+02:00,0x06D8,0x05,0x04
2026-09-24T21:19:02.660+02:00,0x070B,0x05,0x04
2026-09-24T21:19:02.760+02:00,0x06D6,0x09,0x08
2026-09-24T21:19:02.860+02:00,0x06D6,0x08,0x07
2026-09-24T21:19:02.960+02:00,0x06D6,0x07,0x06
2026-09-24T21:19:03.060+02:00,0x06D6,0x06,0x05
2026-09-24T21:19:03.160+02:00,0x06D6,0x05,0x04
2026-09-24T21:19:03.250+02:00,0x06D6,0x04,0x03
2026-09-24T21:19:03.350+02:00,0x06D6,0x03,0x02
2026-09-24T21:19:03.450+02:00,0x06D6,0x02,0x01
2026-09-24T21:19:03.550+02:00,0x06D6,0x01,0x00
