file_offset,region,runtime,opcode,length,disp,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x04DFC,common,0x4DFC,sjmp,2,0xE0,0x4DDE,0x04DDE,yes,other,1,23,,
0x04E01,common,0x4E01,cjne,3,0xE4,0x4DE8,0x04DE8,yes,entry,24,0,,
0x04E05,common,0x4E05,jbc,3,0x74,0x4E7C,0x04E7C,yes,other,0,24,,
0x04E0B,common,0x4E0B,jbc,3,0x04,0x4E12,0x04E12,yes,entry,0,24,,
0x04E10,common,0x4E10,jbc,3,0x74,0x4E87,0x04E87,yes,other,0,24,,
0x04E16,common,0x4E16,jbc,3,0x74,0x4E8D,0x04E8D,yes,other,0,24,,
0x04E1C,common,0x4E1C,jbc,3,0xE0,0x4DFF,0x04DFF,yes,other,0,24,,
0x04E1F,common,0x4E1F,jb,3,0xF9,0x4E1B,0x04E1B,yes,entry,24,0,,
0x04E24,common,0x4E24,jbc,3,0xF0,0x4E17,0x04E17,yes,other,0,24,,
0x04E28,common,0x4E28,jbc,3,0xF0,0x4E1B,0x04E1B,yes,entry,0,24,,
0x04E33,common,0x4E33,cjne,3,0x06,0x4E3C,0x04E3C,yes,entry,24,0,,
0x04E34,common,0x4E34,jc,2,0x06,0x4E3C,0x04E3C,yes,entry,0,24,,
0x04E3A,common,0x4E3A,cjne,3,0x90,0x4DCD,0x04DCD,yes,entry,0,24,,
0x04E41,common,0x4E41,jbc,3,0xF0,0x4E34,0x04E34,yes,other,0,24,,
0x04E45,common,0x4E45,jbc,3,0x74,0x4EBC,0x04EBC,yes,other,0,24,,
0x04E4C,common,0x4E4C,jbc,3,0xF0,0x4E3F,0x04E3F,yes,other,0,24,,
0x04E50,common,0x4E50,jbc,3,0x74,0x4EC7,0x04EC7,yes,other,0,24,,
0x04E56,common,0x4E56,jbc,3,0x04,0x4E5D,0x04E5D,yes,entry,0,24,,
0x04E5B,common,0x4E5B,jbc,3,0x74,0x4ED2,0x04ED2,yes,other,0,24,,
0x04E61,common,0x4E61,jbc,3,0x74,0x4ED8,0x04ED8,yes,entry,0,24,,
0x04E67,common,0x4E67,jbc,3,0xE0,0x4E4A,0x04E4A,yes,entry,0,24,,
0x04E6A,common,0x4E6A,jb,3,0xF9,0x4E66,0x04E66,yes,entry,24,0,,
0x04E6E,common,0x4E6E,jbc,3,0x74,0x4EE5,0x04EE5,yes,other,0,24,,
0x04E74,common,0x4E74,jbc,3,0x04,0x4E7B,0x04E7B,yes,entry,0,24,,
0x04E79,common,0x4E79,jbc,3,0x74,0x4EF0,0x04EF0,yes,other,0,24,,
0x04E7F,common,0x4E7F,jbc,3,0x74,0x4EF6,0x04EF6,yes,other,0,24,,
0x04E88,common,0x4E88,cjne,3,0x17,0x4EA2,0x04EA2,yes,entry,24,0,,
0x04E89,common,0x4E89,cjne,3,0x90,0x4E1C,0x04E1C,yes,other,0,24,,
0x04E8C,common,0x4E8C,jbc,3,0x74,0x4F03,0x04F03,yes,other,1,23,,
0x04E92,common,0x4E92,jbc,3,0x04,0x4E99,0x04E99,yes,entry,0,24,,
0x04E97,common,0x4E97,jbc,3,0x74,0x4F0E,0x04F0E,yes,other,0,24,,
0x04E9D,common,0x4E9D,jbc,3,0x74,0x4F14,0x04F14,yes,other,0,24,,
0x04EA0,common,0x4EA0,jnc,2,0xF0,0x4E92,0x04E92,yes,other,1,23,,
0x04EA3,common,0x4EA3,jbc,3,0x74,0x4F1A,0x04F1A,yes,other,0,24,,
0x04EA9,common,0x4EA9,jbc,3,0x04,0x4EB0,0x04EB0,yes,entry,0,24,,
0x04EAE,common,0x4EAE,jbc,3,0x74,0x4F25,0x04F25,yes,other,0,24,,
0x04EB4,common,0x4EB4,jbc,3,0x74,0x4F2B,0x04F2B,yes,other,0,24,,
0x04EBA,common,0x4EBA,jbc,3,0xE0,0x4E9D,0x04E9D,yes,other,0,24,,
0x04EC0,common,0x4EC0,cjne,3,0xF6,0x4EB9,0x04EB9,yes,entry,24,0,,
0x04EC5,common,0x4EC5,jbc,3,0xF0,0x4EB8,0x04EB8,yes,other,0,24,,
0x04EC9,common,0x4EC9,jbc,3,0xF0,0x4EBC,0x04EBC,yes,other,0,24,,
0x04ED2,common,0x4ED2,jbc,3,0xF0,0x4EC5,0x04EC5,yes,other,0,24,,
0x04ED6,common,0x4ED6,jbc,3,0x74,0x4F4D,0x04F4D,yes,entry,0,24,,
0x04EDD,common,0x4EDD,jbc,3,0xF0,0x4ED0,0x04ED0,yes,other,0,24,,
0x04EE1,common,0x4EE1,jbc,3,0x74,0x4F58,0x04F58,yes,other,0,24,,
0x04EE7,common,0x4EE7,jbc,3,0x04,0x4EEE,0x04EEE,yes,entry,0,24,,
0x04EEC,common,0x4EEC,jbc,3,0x74,0x4F63,0x04F63,yes,other,0,24,,
0x04EF2,common,0x4EF2,jbc,3,0x74,0x4F69,0x04F69,yes,other,0,24,,
0x04EF8,common,0x4EF8,jbc,3,0xE0,0x4EDB,0x04EDB,yes,entry,0,24,,
0x04EFB,common,0x4EFB,jb,3,0xF9,0x4EF7,0x04EF7,yes,entry,24,0,,
0x04EFF,common,0x4EFF,jbc,3,0x74,0x4F76,0x04F76,yes,other,0,24,,
0x04F05,common,0x4F05,jbc,3,0x04,0x4F0C,0x04F0C,yes,entry,0,24,,
0x04F0A,common,0x4F0A,jbc,3,0x74,0x4F81,0x04F81,yes,other,0,24,,
0x04F10,common,0x4F10,jbc,3,0x74,0x4F87,0x04F87,yes,other,0,24,,
0x04F16,common,0x4F16,jbc,3,0x74,0x4F8D,0x04F8D,yes,other,0,24,,
0x04F1C,common,0x4F1C,jbc,3,0x04,0x4F23,0x04F23,yes,entry,0,24,,
0x04F21,common,0x4F21,jbc,3,0x74,0x4F98,0x04F98,yes,other,0,24,,
0x04F27,common,0x4F27,jbc,3,0x74,0x4F9E,0x04F9E,yes,entry,0,24,,
0x04F2D,common,0x4F2D,jbc,3,0xE0,0x4F10,0x04F10,yes,other,0,24,,
0x04F32,common,0x4F32,jnz,2,0xF8,0x4F2C,0x04F2C,yes,entry,24,0,,
0x04F36,common,0x4F36,jbc,3,0xF0,0x4F29,0x04F29,yes,entry,0,24,,
0x04F3A,common,0x4F3A,jbc,3,0xF0,0x4F2D,0x04F2D,yes,other,0,24,,
0x04F43,common,0x4F43,jbc,3,0xF0,0x4F36,0x04F36,yes,other,0,24,,
0x04F47,common,0x4F47,jbc,3,0x74,0x4FBE,0x04FBE,yes,other,0,24,,
0x04F4E,common,0x4F4E,jbc,3,0xF0,0x4F41,0x04F41,yes,other,0,24,,
0x04F52,common,0x4F52,jbc,3,0x74,0x4FC9,0x04FC9,yes,other,0,24,,
0x04F58,common,0x4F58,jbc,3,0x04,0x4F5F,0x04F5F,yes,entry,0,24,,
0x04F5D,common,0x4F5D,jbc,3,0x74,0x4FD4,0x04FD4,yes,other,0,24,,
0x04F63,common,0x4F63,jbc,3,0x74,0x4FDA,0x04FDA,yes,other,0,24,,
0x04F69,common,0x4F69,jbc,3,0xE0,0x4F4C,0x04F4C,yes,entry,0,24,,
0x04F6C,common,0x4F6C,jb,3,0xF9,0x4F68,0x04F68,yes,entry,24,0,,
0x04F70,common,0x4F70,jbc,3,0x74,0x4FE7,0x04FE7,yes,other,0,24,,
0x04F76,common,0x4F76,jbc,3,0x04,0x4F7D,0x04F7D,yes,entry,0,24,,
0x04F7B,common,0x4F7B,jbc,3,0x74,0x4FF2,0x04FF2,yes,other,0,24,,
0x04F81,common,0x4F81,jbc,3,0x74,0x4FF8,0x04FF8,yes,entry,0,24,,
0x04F8B,common,0x4F8B,jbc,3,0xF0,0x4F7E,0x04F7E,yes,other,0,24,,
0x04F93,common,0x4F93,jbc,3,0xF0,0x4F86,0x04F86,yes,entry,0,24,,
0x04F9B,common,0x4F9B,jbc,3,0xF0,0x4F8E,0x04F8E,yes,entry,0,24,,
0x04FA1,common,0x4FA1,sjmp,2,0xF0,0x4F93,0x04F93,yes,other,1,23,,
0x04FB0,common,0x4FB0,jbc,3,0xF0,0x4FA3,0x04FA3,yes,entry,0,24,,
0x04FB5,common,0x4FB5,sjmp,2,0xE0,0x4F97,0x04F97,yes,other,1,23,,
0x04FC1,common,0x4FC1,sjmp,2,0xE0,0x4FA3,0x04FA3,yes,entry,1,23,,
0x04FC3,common,0x4FC3,jnz,2,0xDE,0x4FA3,0x04FA3,yes,entry,24,0,,
0x04FC4,common,0x4FC4,djnz,2,0x90,0x4F56,0x04F56,yes,other,0,24,,
0x04FC6,common,0x4FC6,jbc,3,0x74,0x503D,0x0503D,yes,entry,1,23,,
0x04FCC,common,0x4FCC,jbc,3,0x04,0x4FD3,0x04FD3,yes,entry,0,24,,
0x04FD1,common,0x4FD1,jbc,3,0x74,0x5048,0x05048,yes,other,0,24,,
0x04FD7,common,0x4FD7,jbc,3,0x74,0x504E,0x0504E,yes,entry,0,24,,
0x04FDD,common,0x4FDD,jbc,3,0xE0,0x4FC0,0x04FC0,yes,other,0,24,,
0x04FE0,common,0x4FE0,jb,3,0xF9,0x4FDC,0x04FDC,yes,entry,24,0,,
0x04FE5,common,0x4FE5,jbc,3,0xF0,0x4FD8,0x04FD8,yes,other,0,24,,
0x04FE9,common,0x4FE9,jbc,3,0xF0,0x4FDC,0x04FDC,yes,entry,0,24,,
0x04FF2,common,0x4FF2,jbc,3,0xF0,0x4FE5,0x04FE5,yes,other,0,24,,
0x04FF6,common,0x4FF6,jbc,3,0x74,0x506D,0x0506D,yes,other,0,24,,
0x04FFD,common,0x4FFD,jbc,3,0xF0,0x4FF0,0x04FF0,yes,other,0,24,,
0x05001,common,0x5001,jbc,3,0x74,0x5078,0x05078,yes,entry,0,24,,
0x05007,common,0x5007,jbc,3,0x04,0x500E,0x0500E,yes,entry,0,24,,
0x0500C,common,0x500C,jbc,3,0x74,0x5083,0x05083,yes,entry,0,24,,
0x05012,common,0x5012,jbc,3,0x74,0x5089,0x05089,yes,entry,0,24,,
0x05018,common,0x5018,jbc,3,0xE0,0x4FFB,0x04FFB,yes,entry,0,24,,
0x0501B,common,0x501B,jb,3,0xF9,0x5017,0x05017,yes,entry,24,0,,
0x0501F,common,0x501F,jbc,3,0x74,0x5096,0x05096,yes,other,0,24,,
0x05025,common,0x5025,jbc,3,0x04,0x502C,0x0502C,yes,entry,0,24,,
0x0502A,common,0x502A,jbc,3,0x74,0x50A1,0x050A1,yes,other,0,24,,
0x05030,common,0x5030,jbc,3,0x74,0x50A7,0x050A7,yes,entry,0,24,,
0x0503A,common,0x503A,jbc,3,0xF0,0x502D,0x0502D,yes,other,0,24,,
0x05042,common,0x5042,jbc,3,0xF0,0x5035,0x05035,yes,entry,0,24,,
0x0504A,common,0x504A,jbc,3,0xF0,0x503D,0x0503D,yes,entry,0,24,,
0x05050,common,0x5050,sjmp,2,0xF0,0x5042,0x05042,yes,other,1,23,,
0x0505F,common,0x505F,jbc,3,0xF0,0x5052,0x05052,yes,entry,0,24,,
0x05064,common,0x5064,sjmp,2,0xE0,0x5046,0x05046,yes,other,1,23,,
0x05070,common,0x5070,sjmp,2,0xE0,0x5052,0x05052,yes,entry,1,23,,
0x05072,common,0x5072,jb,3,0x3B,0x50B0,0x050B0,yes,entry,24,0,,
0x05076,common,0x5076,jbc,3,0x74,0x50ED,0x050ED,yes,entry,0,24,,
0x0507C,common,0x507C,jbc,3,0x04,0x5083,0x05083,yes,entry,0,24,,
0x05081,common,0x5081,jbc,3,0x74,0x50F8,0x050F8,yes,other,0,24,,
0x05087,common,0x5087,jbc,3,0x74,0x50FE,0x050FE,yes,other,0,24,,
0x0508D,common,0x508D,jbc,3,0xE0,0x5070,0x05070,yes,entry,0,24,,
0x05090,common,0x5090,jb,3,0xF9,0x508C,0x0508C,yes,entry,24,0,,
0x05095,common,0x5095,sjmp,2,0xE0,0x5077,0x05077,yes,other,1,23,,
0x05097,common,0x5097,jz,2,0x17,0x50B0,0x050B0,yes,entry,24,0,,
0x0509A,common,0x509A,jbc,3,0x74,0x5111,0x05111,yes,other,0,24,,
0x050A0,common,0x50A0,jbc,3,0x04,0x50A7,0x050A7,yes,entry,0,24,,
0x050A5,common,0x50A5,jbc,3,0x74,0x511C,0x0511C,yes,other,0,24,,
0x050AB,common,0x50AB,jbc,3,0x74,0x5122,0x05122,yes,other,0,24,,
0x050B2,common,0x50B2,sjmp,2,0xE0,0x5094,0x05094,yes,other,1,23,,
0x050B4,common,0x50B4,jnz,2,0x9C,0x5052,0x05052,yes,entry,24,0,,
0x050B7,common,0x50B7,jbc,3,0x74,0x512E,0x0512E,yes,entry,0,24,,
0x050BD,common,0x50BD,jbc,3,0x04,0x50C4,0x050C4,yes,entry,0,24,,
0x050C2,common,0x50C2,jbc,3,0x74,0x5139,0x05139,yes,other,0,24,,
0x050C8,common,0x50C8,jbc,3,0x74,0x513F,0x0513F,yes,entry,0,24,,
0x050CF,common,0x50CF,jb,3,0xF0,0x50C2,0x050C2,yes,other,0,24,,
0x050D6,common,0x50D6,jbc,3,0xF0,0x50C9,0x050C9,yes,other,0,24,,
0x050DA,common,0x50DA,jbc,3,0xF0,0x50CD,0x050CD,yes,entry,0,24,,
0x050E3,common,0x50E3,jbc,3,0xF0,0x50D6,0x050D6,yes,other,0,24,,
0x050E7,common,0x50E7,jbc,3,0x74,0x515E,0x0515E,yes,other,0,24,,
0x050EE,common,0x50EE,jbc,3,0xF0,0x50E1,0x050E1,yes,other,0,24,,
0x050F2,common,0x50F2,jbc,3,0x74,0x5169,0x05169,yes,other,0,24,,
0x050F8,common,0x50F8,jbc,3,0x04,0x50FF,0x050FF,yes,entry,0,24,,
0x050FD,common,0x50FD,jbc,3,0x74,0x5174,0x05174,yes,other,0,24,,
0x05103,common,0x5103,jbc,3,0x74,0x517A,0x0517A,yes,entry,0,24,,
0x05109,common,0x5109,jbc,3,0xE0,0x50EC,0x050EC,yes,entry,0,24,,
0x0510C,common,0x510C,jb,3,0xF9,0x5108,0x05108,yes,entry,24,0,,
0x05110,common,0x5110,jbc,3,0x74,0x5187,0x05187,yes,other,0,24,,
0x05116,common,0x5116,jbc,3,0x04,0x511D,0x0511D,yes,entry,0,24,,
0x0511B,common,0x511B,jbc,3,0x74,0x5192,0x05192,yes,other,0,24,,
0x05121,common,0x5121,jbc,3,0x74,0x5198,0x05198,yes,entry,0,24,,
0x0512B,common,0x512B,jbc,3,0xF0,0x511E,0x0511E,yes,other,0,24,,
0x05133,common,0x5133,jbc,3,0xF0,0x5126,0x05126,yes,entry,0,24,,
0x0513B,common,0x513B,jbc,3,0xF0,0x512E,0x0512E,yes,entry,0,24,,
0x05141,common,0x5141,sjmp,2,0xF0,0x5133,0x05133,yes,other,1,23,,
0x05150,common,0x5150,jbc,3,0xF0,0x5143,0x05143,yes,entry,0,24,,
0x05155,common,0x5155,sjmp,2,0xE0,0x5137,0x05137,yes,other,1,23,,
0x05160,common,0x5160,jbc,3,0x74,0x51D7,0x051D7,yes,entry,0,24,,
0x05166,common,0x5166,jbc,3,0x04,0x516D,0x0516D,yes,entry,0,24,,
0x0516B,common,0x516B,jbc,3,0x74,0x51E2,0x051E2,yes,other,0,24,,
0x05171,common,0x5171,jbc,3,0x74,0x51E8,0x051E8,yes,other,0,24,,
0x05177,common,0x5177,jbc,3,0xE0,0x515A,0x0515A,yes,other,0,24,,
0x0517A,common,0x517A,jb,3,0xF9,0x5176,0x05176,yes,entry,24,0,,
0x0517F,common,0x517F,sjmp,2,0xE0,0x5161,0x05161,yes,other,1,23,,
0x05181,common,0x5181,jz,2,0x17,0x519A,0x0519A,yes,entry,24,0,,
0x05184,common,0x5184,jbc,3,0x74,0x51FB,0x051FB,yes,other,0,24,,
0x0518A,common,0x518A,jbc,3,0x04,0x5191,0x05191,yes,entry,0,24,,
0x0518F,common,0x518F,jbc,3,0x74,0x5206,0x05206,yes,other,0,24,,
0x05195,common,0x5195,jbc,3,0x74,0x520C,0x0520C,yes,other,0,24,,
0x0519C,common,0x519C,sjmp,2,0xE0,0x517E,0x0517E,yes,other,1,23,,
0x0519E,common,0x519E,jnz,2,0xA3,0x5143,0x05143,yes,entry,24,0,,
0x051A1,common,0x51A1,jbc,3,0x74,0x5218,0x05218,yes,entry,0,24,,
0x051A7,common,0x51A7,jbc,3,0x04,0x51AE,0x051AE,yes,entry,0,24,,
0x051AC,common,0x51AC,jbc,3,0x74,0x5223,0x05223,yes,other,0,24,,
0x051B2,common,0x51B2,jbc,3,0x74,0x5229,0x05229,yes,other,0,24,,
0x051B9,common,0x51B9,jb,3,0xF0,0x51AC,0x051AC,yes,other,0,24,,
0x051C0,common,0x51C0,jbc,3,0xF0,0x51B3,0x051B3,yes,other,0,24,,
0x051C4,common,0x51C4,jbc,3,0xF0,0x51B7,0x051B7,yes,entry,0,24,,
0x051CD,common,0x51CD,jbc,3,0xF0,0x51C0,0x051C0,yes,other,0,24,,
0x051D1,common,0x51D1,jbc,3,0x74,0x5248,0x05248,yes,other,0,24,,
0x051D8,common,0x51D8,jbc,3,0xF0,0x51CB,0x051CB,yes,other,0,24,,
0x051DC,common,0x51DC,jbc,3,0x74,0x5253,0x05253,yes,other,0,24,,
0x051E2,common,0x51E2,jbc,3,0x04,0x51E9,0x051E9,yes,entry,0,24,,
0x051E7,common,0x51E7,jbc,3,0x74,0x525E,0x0525E,yes,other,0,24,,
0x051ED,common,0x51ED,jbc,3,0x74,0x5264,0x05264,yes,other,0,24,,
0x051F3,common,0x51F3,jbc,3,0xE0,0x51D6,0x051D6,yes,entry,0,24,,
0x051F6,common,0x51F6,jb,3,0xF9,0x51F2,0x051F2,yes,entry,24,0,,
0x051FA,common,0x51FA,jbc,3,0x74,0x5271,0x05271,yes,entry,0,24,,
0x05200,common,0x5200,jbc,3,0x04,0x5207,0x05207,yes,entry,0,24,,
0x05205,common,0x5205,jbc,3,0x74,0x527C,0x0527C,yes,other,0,24,,
0x0520B,common,0x520B,jbc,3,0x74,0x5282,0x05282,yes,entry,0,24,,
0x05215,common,0x5215,jbc,3,0xF0,0x5208,0x05208,yes,other,0,24,,
0x0521D,common,0x521D,jbc,3,0xF0,0x5210,0x05210,yes,entry,0,24,,
0x05225,common,0x5225,jbc,3,0xF0,0x5218,0x05218,yes,entry,0,24,,
0x0522C,common,0x522C,sjmp,2,0xF0,0x521E,0x0521E,yes,other,1,23,,
0x0522F,common,0x522F,jbc,3,0xE0,0x5212,0x05212,yes,other,0,24,,
0x05242,common,0x5242,sjmp,2,0xE0,0x5224,0x05224,yes,entry,1,23,,
0x0524E,common,0x524E,sjmp,2,0xE0,0x5230,0x05230,yes,other,1,23,,
0x05250,common,0x5250,jnz,2,0xDC,0x522E,0x0522E,yes,entry,24,0,,
0x05251,common,0x5251,djnz,2,0x90,0x51E3,0x051E3,yes,other,0,24,,
0x05253,common,0x5253,jbc,3,0x74,0x52CA,0x052CA,yes,entry,1,23,,
0x05259,common,0x5259,jbc,3,0x04,0x5260,0x05260,yes,entry,0,24,,
0x0525E,common,0x525E,jbc,3,0x74,0x52D5,0x052D5,yes,other,0,24,,
0x05264,common,0x5264,jbc,3,0x74,0x52DB,0x052DB,yes,other,0,24,,
0x0526A,common,0x526A,jbc,3,0xE0,0x524D,0x0524D,yes,other,0,24,,
0x0526D,common,0x526D,jb,3,0xF9,0x5269,0x05269,yes,entry,24,0,,
0x05272,common,0x5272,jbc,3,0xF0,0x5265,0x05265,yes,other,0,24,,
0x05276,common,0x5276,jbc,3,0xF0,0x5269,0x05269,yes,entry,0,24,,
0x0527F,common,0x527F,jbc,3,0xF0,0x5272,0x05272,yes,other,0,24,,
0x05283,common,0x5283,jbc,3,0x74,0x52FA,0x052FA,yes,other,0,24,,
0x0528A,common,0x528A,jbc,3,0xF0,0x527D,0x0527D,yes,other,0,24,,
0x0528E,common,0x528E,jbc,3,0x74,0x5305,0x05305,yes,entry,0,24,,
0x05294,common,0x5294,jbc,3,0x04,0x529B,0x0529B,yes,entry,0,24,,
0x05299,common,0x5299,jbc,3,0x74,0x5310,0x05310,yes,other,0,24,,
0x0529F,common,0x529F,jbc,3,0x74,0x5316,0x05316,yes,entry,0,24,,
0x052A5,common,0x52A5,jbc,3,0xE0,0x5288,0x05288,yes,entry,0,24,,
0x052A8,common,0x52A8,jb,3,0xF9,0x52A4,0x052A4,yes,entry,24,0,,
0x052AC,common,0x52AC,jbc,3,0x74,0x5323,0x05323,yes,other,0,24,,
0x052B2,common,0x52B2,jbc,3,0x04,0x52B9,0x052B9,yes,entry,0,24,,
0x052B7,common,0x52B7,jbc,3,0x74,0x532E,0x0532E,yes,entry,0,24,,
0x052BD,common,0x52BD,jbc,3,0x74,0x5334,0x05334,yes,other,0,24,,
0x052C7,common,0x52C7,jbc,3,0xF0,0x52BA,0x052BA,yes,other,0,24,,
0x052CF,common,0x52CF,jbc,3,0xF0,0x52C2,0x052C2,yes,entry,0,24,,
0x052D7,common,0x52D7,jbc,3,0xF0,0x52CA,0x052CA,yes,entry,0,24,,
0x052DF,common,0x52DF,jbc,3,0xF0,0x52D2,0x052D2,yes,entry,0,24,,
0x052E6,common,0x52E6,jbc,3,0xE0,0x52C9,0x052C9,yes,other,0,24,,
0x05300,common,0x5300,sjmp,2,0xE0,0x52E2,0x052E2,yes,entry,1,23,,
0x05303,common,0x5303,jnz,2,0xE0,0x52E5,0x052E5,yes,entry,24,0,,
0x05306,common,0x5306,jbc,3,0xF0,0x52F9,0x052F9,yes,other,0,24,,
0x0530A,common,0x530A,jbc,3,0xF0,0x52FD,0x052FD,yes,other,0,24,,
0x053CF,common,0x53CF,cjne,3,0x33,0x5405,0x05405,yes,entry,0,24,,
0x053D0,common,0x53D0,jnz,2,0x33,0x5405,0x05405,yes,entry,23,1,,
0x053D8,common,0x53D8,jnz,2,0x15,0x53EF,0x053EF,yes,entry,23,1,,
0x053DB,common,0x53DB,jnc,2,0x7D,0x545A,0x0545A,yes,other,2,22,,
0x053DD,common,0x53DD,djnz,2,0xFF,0x53DE,0x053DE,yes,other,3,21,,
0x053EB,common,0x53EB,jnc,2,0xDE,0x53CB,0x053CB,yes,other,0,24,,
0x053EC,common,0x53EC,djnz,2,0x80,0x536E,0x0536E,yes,other,0,24,,
0x053ED,common,0x53ED,sjmp,2,0x2A,0x5419,0x05419,yes,entry,23,1,,
0x05403,common,0x5403,sjmp,2,0x14,0x5419,0x05419,yes,entry,24,0,,
0x0547E,common,0x547E,sjmp,2,0xF0,0x5470,0x05470,yes,entry,1,23,,
0x0549F,common,0x549F,jnz,2,0x06,0x54A7,0x054A7,yes,entry,24,0,,
0x054A5,common,0x54A5,cjne,3,0x12,0x54BA,0x054BA,yes,other,0,24,,
0x054E1,common,0x54E1,jbc,3,0xE0,0x54C4,0x054C4,yes,other,0,24,,
0x054E9,common,0x54E9,jbc,3,0xE0,0x54CC,0x054CC,yes,other,0,24,,
0x054F5,common,0x54F5,jz,2,0x07,0x54FE,0x054FE,yes,entry,24,0,,
0x054F9,common,0x54F9,jz,2,0x03,0x54FE,0x054FE,yes,entry,23,1,,
0x054FF,common,0x54FF,jnz,2,0x08,0x5509,0x05509,yes,entry,24,0,,
0x05502,common,0x5502,jbc,3,0x74,0x5579,0x05579,yes,other,0,24,,
0x05505,common,0x5505,jc,2,0xF0,0x54F7,0x054F7,yes,other,1,23,,
0x05507,common,0x5507,sjmp,2,0x0C,0x5515,0x05515,yes,entry,24,0,,
0x0550B,common,0x550B,jbc,3,0xF0,0x54FE,0x054FE,yes,entry,0,24,,
0x0550F,common,0x550F,jbc,3,0xE0,0x54F2,0x054F2,yes,other,0,24,,
0x05516,common,0x5516,jbc,3,0xE9,0x5502,0x05502,yes,other,0,24,,
0x0551B,common,0x551B,jbc,3,0xED,0x550B,0x0550B,yes,other,0,24,,
0x05520,common,0x5520,jbc,3,0xEB,0x550E,0x0550E,yes,entry,0,24,,
0x05528,common,0x5528,jnz,2,0x02,0x552C,0x0552C,yes,other,24,0,,
0x0552C,common,0x552C,jz,2,0x40,0x556E,0x0556E,yes,entry,24,0,,
0x0552D,common,0x552D,jc,2,0x90,0x54BF,0x054BF,yes,other,0,24,,
0x0552F,common,0x552F,jbc,3,0xE9,0x551B,0x0551B,yes,other,1,23,,
0x05534,common,0x5534,jbc,3,0xED,0x5524,0x05524,yes,entry,0,24,,
0x05539,common,0x5539,jbc,3,0xEB,0x5527,0x05527,yes,other,0,24,,
0x0553E,common,0x553E,jbc,3,0xE0,0x5521,0x05521,yes,other,0,24,,
0x05551,common,0x5551,jnz,2,0x05,0x5558,0x05558,yes,entry,24,0,,
0x05555,common,0x5555,jnz,2,0x01,0x5558,0x05558,yes,entry,24,0,,
0x05560,common,0x5560,jnz,2,0xE4,0x5546,0x05546,yes,other,2,22,,
0x0556A,common,0x556A,jnz,2,0xE4,0x5550,0x05550,yes,other,0,24,,
0x0556C,common,0x556C,sjmp,2,0xB6,0x5524,0x05524,yes,entry,24,0,,
0x0556D,common,0x556D,cjne,3,0x0A,0x557A,0x0557A,yes,entry,0,24,,
0x05573,common,0x5573,jbc,3,0xF0,0x5566,0x05566,yes,other,0,24,,
0x0557B,common,0x557B,jbc,3,0xF0,0x556E,0x0556E,yes,entry,0,24,,
0x05585,common,0x5585,jnb,3,0xFF,0x5587,0x05587,yes,other,0,24,,
0x05595,common,0x5595,jnb,3,0xEF,0x5587,0x05587,yes,other,1,23,,
0x05598,common,0x5598,jnz,2,0x07,0x55A1,0x055A1,yes,entry,24,0,,
0x055AB,common,0x55AB,djnz,2,0x03,0x55B0,0x055B0,yes,other,24,0,,
0x055B3,common,0x55B3,cjne,3,0xB2,0x5568,0x05568,yes,other,24,0,,
0x055CB,common,0x55CB,jnc,2,0x03,0x55D0,0x055D0,yes,other,24,0,,
0x055E5,common,0x55E5,cjne,3,0xAF,0x5597,0x05597,yes,entry,5,19,,
0x055FF,common,0x55FF,jb,3,0x15,0x5617,0x05617,yes,other,21,3,,
0x0560B,common,0x560B,djnz,2,0x01,0x560E,0x0560E,yes,other,0,24,,
0x05611,common,0x5611,cjne,3,0xB0,0x55C4,0x055C4,yes,other,0,24,,
0x05643,common,0x5643,djnz,2,0x00,0x5645,0x05645,yes,other,24,0,,
0x05645,common,0x5645,djnz,2,0x00,0x5647,0x05647,yes,other,24,0,,
0x0564F,common,0x564F,cjne,3,0xB7,0x5609,0x05609,yes,other,24,0,,
0x05651,common,0x5651,cjne,3,0xB3,0x5607,0x05607,yes,other,1,23,,
0x05683,common,0x5683,jnb,3,0x3D,0x56C3,0x056C3,yes,other,24,0,,
0x0568B,common,0x568B,jnc,2,0x53,0x56E0,0x056E0,yes,other,24,0,,
0x0569C,common,0x569C,cjne,3,0xB4,0x5653,0x05653,yes,other,24,0,,
0x0569D,common,0x569D,cjne,3,0xB4,0x5654,0x05654,yes,other,0,24,,
0x0569E,common,0x569E,cjne,3,0xB4,0x5655,0x05655,yes,entry,0,24,,
0x0569F,common,0x569F,cjne,3,0xB4,0x5656,0x05656,yes,other,22,2,,
0x056A0,common,0x56A0,cjne,3,0x36,0x56D9,0x056D9,yes,other,1,23,,
0x056A1,common,0x56A1,cjne,3,0x3A,0x56DE,0x056DE,yes,other,1,23,,
0x056B3,common,0x56B3,jnb,3,0x3D,0x56F3,0x056F3,yes,other,24,0,,
0x056BB,common,0x56BB,jnc,2,0x53,0x5710,0x05710,yes,other,24,0,,
0x056CC,common,0x56CC,cjne,3,0xB4,0x5683,0x05683,yes,entry,24,0,,
0x056CD,common,0x56CD,cjne,3,0xB4,0x5684,0x05684,yes,other,0,24,,
0x056CE,common,0x56CE,cjne,3,0xB4,0x5685,0x05685,yes,other,0,24,,
0x056CF,common,0x56CF,cjne,3,0xB4,0x5686,0x05686,yes,other,22,2,,
