file_offset,region,runtime,opcode,target,bucket,frame_onto,frame_over,calls_stub,calls_trampoline,own_bank,other_bank
0x0EBD5,bank0,0xEBD5,lcall,0x1510,A,22,2,,1,,
0x0EBDC,bank0,0xEBDC,lcall,0x7151,A,24,0,,,,
0x0EBE7,bank0,0xEBE7,ljmp,0xEC59,B,24,0,,,entry,other
0x0EBF5,bank0,0xEBF5,lcall,0x0800,A,24,0,,,,
0x0EBFB,bank0,0xEBFB,lcall,0xF12F,B,24,0,,,entry,entry
0x0EBFE,bank0,0xEBFE,lcall,0xE4B9,B,24,0,,,entry,other
0x0EC04,bank0,0xEC04,ljmp,0xED47,B,24,0,,,entry,other
0x0EC18,bank0,0xEC18,ljmp,0xED47,B,24,0,,,entry,other
0x0EC1B,bank0,0xEC1B,lcall,0xE624,B,24,0,,,entry,entry
0x0EC21,bank0,0xEC21,ljmp,0xED47,B,24,0,,,entry,other
0x0EC24,bank0,0xEC24,lcall,0xF12F,B,24,0,,,entry,entry
0x0EC27,bank0,0xEC27,lcall,0xE670,B,24,0,,,entry,other
0x0EC2D,bank0,0xEC2D,ljmp,0xED47,B,24,0,,,entry,other
0x0EC34,bank0,0xEC34,ljmp,0xF002,B,0,24,,,other,other
0x0EC36,bank0,0xEC36,ljmp,0xED47,B,23,1,,,entry,other
0x0EC39,bank0,0xEC39,lcall,0xE624,B,24,0,,,entry,entry
0x0EC3F,bank0,0xEC3F,ljmp,0xED47,B,24,0,,,entry,other
0x0EC42,bank0,0xEC42,lcall,0xF12F,B,24,0,,,entry,entry
0x0EC47,bank0,0xEC47,lcall,0xE6B1,B,23,1,,,entry,other
0x0EC4D,bank0,0xEC4D,ljmp,0xED47,B,24,0,,,entry,other
0x0EC56,bank0,0xEC56,ljmp,0xED47,B,24,0,,,entry,other
0x0EC59,bank0,0xEC59,lcall,0xE64A,B,24,0,,,entry,other
0x0EC5F,bank0,0xEC5F,ljmp,0xED47,B,24,0,,,entry,other
0x0EC62,bank0,0xEC62,lcall,0xF12F,B,24,0,,,entry,entry
0x0EC67,bank0,0xEC67,lcall,0xE7CA,B,23,1,,,entry,other
0x0EC75,bank0,0xEC75,lcall,0xF10F,B,24,0,,,entry,other
0x0EC88,bank0,0xEC88,ljmp,0xED47,B,24,0,,,entry,other
0x0EC90,bank0,0xEC90,ljmp,0xED47,B,24,0,,,entry,other
0x0EC98,bank0,0xEC98,ljmp,0x6003,A,0,24,,,,
0x0EC9B,bank0,0xEC9B,ljmp,0xED47,B,24,0,,,entry,other
0x0ECAB,bank0,0xECAB,ljmp,0xED47,B,24,0,,,entry,other
0x0ECB1,bank0,0xECB1,lcall,0xE4B9,B,24,0,,,entry,other
0x0ECB7,bank0,0xECB7,ljmp,0xED47,B,24,0,,,entry,other
0x0ECBA,bank0,0xECBA,lcall,0xE624,B,24,0,,,entry,entry
0x0ECC0,bank0,0xECC0,ljmp,0xED47,B,24,0,,,entry,other
0x0ECC7,bank0,0xECC7,lcall,0xE6B1,B,24,0,,,entry,other
0x0ECD5,bank0,0xECD5,lcall,0xE64A,B,23,1,,,entry,other
0x0ECDF,bank0,0xECDF,lcall,0xE7CA,B,24,0,,,entry,other
0x0ECF7,bank0,0xECF7,ljmp,0x704D,A,0,24,,,,
0x0ED04,bank0,0xED04,lcall,0xE5F3,B,23,1,,,entry,other
0x0ED1E,bank0,0xED1E,lcall,0xEDA6,B,24,0,,,entry,other
0x0ED27,bank0,0xED27,lcall,0xEDA6,B,19,5,,,entry,other
0x0ED32,bank0,0xED32,lcall,0xE8C4,B,24,0,,,other,other
0x0ED3E,bank0,0xED3E,lcall,0xE8C4,B,24,0,,,other,other
0x0ED4F,bank0,0xED4F,ljmp,0xEBD5,B,24,0,,,entry,entry
0x0ED56,bank0,0xED56,lcall,0xF090,B,4,20,,,entry,other
0x0ED6E,bank0,0xED6E,lcall,0xEAD1,B,24,0,,,entry,other
0x0ED76,bank0,0xED76,lcall,0x0EA2,A,24,0,,,,
0x0ED96,bank0,0xED96,lcall,0x445E,A,23,1,,,,
0x0ED9D,bank0,0xED9D,lcall,0x0EA2,A,24,0,,,,
0x0EDA2,bank0,0xEDA2,lcall,0x0EA2,A,24,0,,,,
0x0EDA8,bank0,0xEDA8,lcall,0xE8C4,B,24,0,,,other,other
0x0EDBC,bank0,0xEDBC,lcall,0xF121,B,24,0,,,entry,other
0x0EDC1,bank0,0xEDC1,lcall,0xF177,B,24,0,,,other,other
0x0EDC6,bank0,0xEDC6,lcall,0xF07F,B,24,0,,,other,other
0x0EDC9,bank0,0xEDC9,lcall,0xF128,B,22,2,,,entry,other
0x0EDCC,bank0,0xEDCC,lcall,0x4777,A,24,0,,,,
0x0EDD8,bank0,0xEDD8,lcall,0xF121,B,24,0,,,entry,other
0x0EDE9,bank0,0xEDE9,lcall,0xF083,B,24,0,,,other,entry
0x0EDEC,bank0,0xEDEC,lcall,0xF128,B,24,0,,,entry,other
0x0EDEF,bank0,0xEDEF,lcall,0x4777,A,24,0,,,,
0x0EDF7,bank0,0xEDF7,lcall,0x0EA2,A,24,0,,,,
0x0EDFA,bank0,0xEDFA,lcall,0xF09F,B,22,2,,,entry,other
0x0EDFD,bank0,0xEDFD,lcall,0x4777,A,24,0,,,,
0x0EE03,bank0,0xEE03,lcall,0xEDBC,B,24,0,,,entry,entry
0x0EE0F,bank0,0xEE0F,lcall,0xF121,B,24,0,,,entry,other
0x0EE13,bank0,0xEE13,lcall,0x12F0,A,1,23,,,,
0x0EE14,bank0,0xEE14,lcall,0xF078,B,22,2,,,other,other
0x0EE17,bank0,0xEE17,lcall,0xF128,B,20,4,,,entry,other
0x0EE1A,bank0,0xEE1A,lcall,0x4777,A,24,0,,,,
0x0EE22,bank0,0xEE22,lcall,0x0EA2,A,24,0,,,,
0x0EE25,bank0,0xEE25,lcall,0xF09F,B,22,2,,,entry,other
0x0EE28,bank0,0xEE28,lcall,0x4777,A,24,0,,,,
0x0EE34,bank0,0xEE34,lcall,0xF0ED,B,24,0,,,entry,other
0x0EE37,bank0,0xEE37,lcall,0xF138,B,24,0,,,entry,entry
0x0EE3A,bank0,0xEE3A,lcall,0xF0B3,B,24,0,,,entry,entry
0x0EE3D,bank0,0xEE3D,lcall,0x4777,A,24,0,,,,
0x0EE43,bank0,0xEE43,lcall,0xEDBC,B,24,0,,,entry,entry
0x0EE4F,bank0,0xEE4F,lcall,0xF121,B,24,0,,,entry,other
0x0EE5B,bank0,0xEE5B,lcall,0xF081,B,24,0,,,other,other
0x0EE5E,bank0,0xEE5E,lcall,0xF128,B,22,2,,,entry,other
0x0EE61,bank0,0xEE61,lcall,0x4777,A,24,0,,,,
0x0EE69,bank0,0xEE69,lcall,0x0EA2,A,24,0,,,,
0x0EE6C,bank0,0xEE6C,lcall,0xF09F,B,22,2,,,entry,other
0x0EE6F,bank0,0xEE6F,lcall,0x4777,A,24,0,,,,
0x0EE7B,bank0,0xEE7B,lcall,0xF0ED,B,24,0,,,entry,other
0x0EE7E,bank0,0xEE7E,lcall,0xF138,B,24,0,,,entry,entry
0x0EE81,bank0,0xEE81,lcall,0xF0B3,B,24,0,,,entry,entry
0x0EE84,bank0,0xEE84,lcall,0x4777,A,24,0,,,,
0x0EE8A,bank0,0xEE8A,lcall,0xEDBC,B,24,0,,,entry,entry
0x0EE96,bank0,0xEE96,lcall,0xF121,B,24,0,,,entry,other
0x0EE9B,bank0,0xEE9B,lcall,0xF078,B,24,0,,,other,other
0x0EE9E,bank0,0xEE9E,lcall,0xF128,B,22,2,,,entry,other
0x0EEA1,bank0,0xEEA1,lcall,0x4777,A,24,0,,,,
0x0EEA9,bank0,0xEEA9,lcall,0x0EA2,A,24,0,,,,
0x0EEAC,bank0,0xEEAC,lcall,0xF09F,B,22,2,,,entry,other
0x0EEAF,bank0,0xEEAF,lcall,0x4777,A,24,0,,,,
0x0EEBB,bank0,0xEEBB,lcall,0xF0ED,B,24,0,,,entry,other
0x0EEBE,bank0,0xEEBE,lcall,0xF138,B,24,0,,,entry,entry
0x0EEC1,bank0,0xEEC1,lcall,0xF0B3,B,24,0,,,entry,entry
0x0EEC4,bank0,0xEEC4,lcall,0x4777,A,24,0,,,,
0x0EECA,bank0,0xEECA,lcall,0xEDBC,B,24,0,,,entry,entry
0x0EED6,bank0,0xEED6,lcall,0xF121,B,24,0,,,entry,other
0x0EEDC,bank0,0xEEDC,lcall,0xF079,B,23,1,,,other,other
0x0EEDF,bank0,0xEEDF,lcall,0xF128,B,21,3,,,entry,other
0x0EEE2,bank0,0xEEE2,lcall,0x4777,A,24,0,,,,
0x0EEEA,bank0,0xEEEA,lcall,0x0EA2,A,24,0,,,,
0x0EEED,bank0,0xEEED,lcall,0xF09F,B,22,2,,,entry,other
0x0EEF0,bank0,0xEEF0,lcall,0x4777,A,24,0,,,,
0x0EEFC,bank0,0xEEFC,lcall,0xF0ED,B,24,0,,,entry,other
0x0EEFF,bank0,0xEEFF,lcall,0xF138,B,24,0,,,entry,entry
0x0EF02,bank0,0xEF02,lcall,0xF0B3,B,24,0,,,entry,entry
0x0EF05,bank0,0xEF05,lcall,0x4777,A,24,0,,,,
0x0EF0B,bank0,0xEF0B,lcall,0xEDBC,B,24,0,,,entry,entry
0x0EF19,bank0,0xEF19,lcall,0xF0A1,B,24,0,,,entry,entry
0x0EF1C,bank0,0xEF1C,lcall,0x4777,A,22,2,,,,
0x0EF5C,bank0,0xEF5C,ljmp,0xEFDC,B,24,0,,,entry,other
0x0EF5F,bank0,0xEF5F,lcall,0xEE4F,B,22,2,,,entry,other
0x0EF65,bank0,0xEF65,ljmp,0xF077,B,24,0,,,other,entry
0x0EF6D,bank0,0xEF6D,ljmp,0xF022,B,0,24,,,other,entry
0x0EF70,bank0,0xEF70,lcall,0xEE96,B,24,0,,,entry,other
0x0EF76,bank0,0xEF76,ljmp,0xF077,B,24,0,,,other,entry
0x0EF81,bank0,0xEF81,lcall,0xEDD8,B,24,0,,,entry,other
0x0EF87,bank0,0xEF87,ljmp,0xF077,B,24,0,,,other,entry
0x0EF92,bank0,0xEF92,lcall,0xEED6,B,24,0,,,entry,other
0x0EF98,bank0,0xEF98,ljmp,0xF077,B,24,0,,,other,entry
0x0EFA3,bank0,0xEFA3,lcall,0xEE0F,B,24,0,,,entry,other
0x0EFA9,bank0,0xEFA9,ljmp,0xF077,B,24,0,,,other,entry
0x0EFDC,bank0,0xEFDC,lcall,0xEF17,B,24,0,,,entry,entry
0x0EFE2,bank0,0xEFE2,ljmp,0xF06B,B,24,0,,,entry,entry
0x0F033,bank0,0xF033,ljmp,0xCEA2,B,0,24,,,entry,entry
0x0F0E9,bank0,0xF0E9,ljmp,0x7F01,A,0,24,,,,
0x0F113,bank0,0xF113,ljmp,0x70E4,A,22,2,,,,
0x0F1C3,bank0,0xF1C3,ljmp,0xE4F0,B,0,24,,,entry,other
0x0F1F0,bank0,0xF1F0,lcall,0xF495,B,23,1,,,entry,erased
0x0F1F5,bank0,0xF1F5,ljmp,0xF07E,B,0,24,,,other,other
0x0F207,bank0,0xF207,lcall,0x4777,A,21,3,,,,
0x0F20C,bank0,0xF20C,ljmp,0xEFF0,B,6,18,,,other,other
0x0F212,bank0,0xF212,lcall,0xF4A4,B,24,0,,,entry,erased
0x0F226,bank0,0xF226,lcall,0x0C90,A,0,24,,,,
0x0F24D,bank0,0xF24D,ljmp,0xF1E9,B,24,0,,,entry,other
0x0F254,bank0,0xF254,lcall,0x7151,A,24,0,,,,
0x0F295,bank0,0xF295,lcall,0xC4D9,B,24,0,,,entry,other
0x0F29B,bank0,0xF29B,lcall,0xF493,B,24,0,,,entry,erased
0x0F29E,bank0,0xF29E,lcall,0xF44F,B,24,0,,,other,other
0x0F2A8,bank0,0xF2A8,lcall,0xF4B3,B,23,1,,,entry,erased
0x0F2B8,bank0,0xF2B8,ljmp,0xF022,B,0,24,,,other,entry
0x0F2BB,bank0,0xF2BB,lcall,0xF4C1,B,24,0,,,entry,erased
0x0F2BE,bank0,0xF2BE,lcall,0xF499,B,22,2,,,entry,erased
0x0F2C1,bank0,0xF2C1,lcall,0xF4AB,B,24,0,,,entry,erased
0x0F2C5,bank0,0xF2C5,ljmp,0x7D80,A,2,22,,,,
0x0F2CA,bank0,0xF2CA,ljmp,0x4777,A,22,2,,,,
0x0F2D4,bank0,0xF2D4,ljmp,0xF430,B,24,0,,,other,other
0x0F2D9,bank0,0xF2D9,lcall,0xF4B3,B,24,0,,,entry,erased
0x0F2E2,bank0,0xF2E2,ljmp,0x70E4,A,24,0,,,,
0x0F2EC,bank0,0xF2EC,ljmp,0xF430,B,24,0,,,other,other
0x0F31F,bank0,0xF31F,lcall,0xF499,B,24,0,,,entry,erased
0x0F322,bank0,0xF322,lcall,0xF4AB,B,24,0,,,entry,erased
0x0F327,bank0,0xF327,lcall,0xF485,B,21,3,,,entry,erased
0x0F32C,bank0,0xF32C,lcall,0xF4A4,B,24,0,,,entry,erased
0x0F377,bank0,0xF377,lcall,0xF499,B,24,0,,,entry,erased
0x0F37A,bank0,0xF37A,lcall,0xF4AB,B,24,0,,,entry,erased
0x0F37F,bank0,0xF37F,lcall,0xF485,B,24,0,,,entry,erased
0x0F384,bank0,0xF384,lcall,0xF4A4,B,24,0,,,entry,erased
0x0F38E,bank0,0xF38E,lcall,0xF493,B,24,0,,,entry,erased
0x0F391,bank0,0xF391,lcall,0xF44F,B,24,0,,,other,other
0x0F3A9,bank0,0xF3A9,lcall,0x70E4,A,22,2,,,,
0x0F3BB,bank0,0xF3BB,ljmp,0xF42B,B,23,1,,,entry,other
0x0F3C3,bank0,0xF3C3,lcall,0xF498,B,21,3,,,other,erased
0x0F3C6,bank0,0xF3C6,lcall,0xF431,B,24,0,,,other,entry
0x0F3CB,bank0,0xF3CB,lcall,0xF4A4,B,24,0,,,entry,erased
0x0F3D3,bank0,0xF3D3,lcall,0xF498,B,24,0,,,other,erased
0x0F3D6,bank0,0xF3D6,lcall,0xF467,B,24,0,,,other,erased
0x0F3DB,bank0,0xF3DB,lcall,0xF4A4,B,24,0,,,entry,erased
0x0F3DE,bank0,0xF3DE,ljmp,0xF424,B,24,0,,,entry,other
0x0F3E1,bank0,0xF3E1,lcall,0xF221,B,22,2,,,entry,other
0x0F3E6,bank0,0xF3E6,lcall,0x9041,B,19,5,,,entry,other
0x0F3E9,bank0,0xF3E9,lcall,0xF4C1,B,17,7,,,entry,erased
0x0F3EC,bank0,0xF3EC,lcall,0xF499,B,15,9,,,entry,erased
0x0F3EF,bank0,0xF3EF,lcall,0xF4AB,B,24,0,,,entry,erased
0x0F3F3,bank0,0xF3F3,ljmp,0x7D80,A,2,22,,,,
0x0F3F8,bank0,0xF3F8,lcall,0x4777,A,22,2,,,,
0x0F402,bank0,0xF402,lcall,0xF498,B,21,3,,,other,erased
0x0F405,bank0,0xF405,lcall,0xF431,B,24,0,,,other,entry
0x0F40A,bank0,0xF40A,lcall,0xF4A4,B,24,0,,,entry,erased
0x0F419,bank0,0xF419,lcall,0xF498,B,24,0,,,other,erased
0x0F41C,bank0,0xF41C,lcall,0xF467,B,24,0,,,other,erased
0x0F421,bank0,0xF421,lcall,0xF4A4,B,24,0,,,entry,erased
0x0F445,bank0,0xF445,lcall,0x4777,A,21,3,,,,
0x0F44A,bank0,0xF44A,ljmp,0xEFF0,B,6,18,,,other,other
0x0F463,bank0,0xF463,lcall,0x4777,A,21,3,,,,
0x0F47B,bank0,0xF47B,lcall,0x4777,A,21,3,,,,
0x0F480,bank0,0xF480,ljmp,0xEFF0,B,6,18,,,other,other
0x0F489,bank0,0xF489,lcall,0x4777,A,22,2,,,,
0x0F48E,bank0,0xF48E,ljmp,0xEFF0,B,5,19,,,other,other
0x0F4C9,bank0,0xF4C9,ljmp,0xF07E,B,0,24,,,other,other
0x0FE76,bank0,0xFE76,ljmp,0x0890,A,0,24,,,,
0x0FE9E,bank0,0xFE9E,ljmp,0xFE0F,B,24,0,,,entry,erased
0x0FEB1,bank0,0xFEB1,ljmp,0xFE0F,B,24,0,,,entry,erased
0x0FECB,bank0,0xFECB,ljmp,0xFE0F,B,24,0,,,entry,erased
0x0FEE8,bank0,0xFEE8,ljmp,0x0200,A,24,0,,,,
0x0FEE9,bank0,0xFEE9,ljmp,0x00FF,A,0,24,,,,
0x10006,bank1,0x8006,ljmp,0x14F0,A,0,24,,,,
0x1000E,bank1,0x800E,ljmp,0x14F0,A,0,24,,,,
0x10016,bank1,0x8016,ljmp,0x14F0,A,0,24,,,,
0x1001E,bank1,0x801E,ljmp,0x14F0,A,0,24,,,,
0x10026,bank1,0x8026,ljmp,0x14F0,A,0,24,,,,
0x1002E,bank1,0x802E,ljmp,0x14F0,A,0,24,,,,
0x10036,bank1,0x8036,ljmp,0x14F0,A,0,24,,,,
0x1003E,bank1,0x803E,ljmp,0x14F0,A,0,24,,,,
0x10046,bank1,0x8046,ljmp,0x14F0,A,0,24,,,,
0x1004E,bank1,0x804E,ljmp,0x14F0,A,0,24,,,,
0x10059,bank1,0x8059,ljmp,0x14F0,A,0,24,,,,
0x10061,bank1,0x8061,ljmp,0x14F0,A,2,22,,,,
0x10069,bank1,0x8069,ljmp,0x14F0,A,0,24,,,,
0x1007D,bank1,0x807D,ljmp,0x14F0,A,0,24,,,,
0x10085,bank1,0x8085,ljmp,0x14F0,A,0,24,,,,
0x10093,bank1,0x8093,ljmp,0x14F0,A,0,24,,,,
0x10096,bank1,0x8096,lcall,0x1984,A,24,0,,0,,
0x1009C,bank1,0x809C,lcall,0x198A,A,24,0,,0,,
0x100A7,bank1,0x80A7,ljmp,0x14F0,A,0,24,,,,
0x100AF,bank1,0x80AF,ljmp,0x14F0,A,0,24,,,,
0x100B7,bank1,0x80B7,ljmp,0x14F0,A,0,24,,,,
0x100BF,bank1,0x80BF,ljmp,0x14F0,A,0,24,,,,
0x100C7,bank1,0x80C7,ljmp,0x14F0,A,0,24,,,,
0x100CF,bank1,0x80CF,ljmp,0x14F0,A,0,24,,,,
0x100E9,bank1,0x80E9,ljmp,0x14F0,A,0,24,,,,
0x100F7,bank1,0x80F7,ljmp,0x14F0,A,0,24,,,,
0x100FF,bank1,0x80FF,ljmp,0x14F0,A,0,24,,,,
0x10107,bank1,0x8107,ljmp,0x14F0,A,0,24,,,,
0x1010F,bank1,0x810F,ljmp,0x14F0,A,0,24,,,,
0x10117,bank1,0x8117,ljmp,0x14F0,A,0,24,,,,
0x1011F,bank1,0x811F,ljmp,0x14F0,A,0,24,,,,
0x10127,bank1,0x8127,ljmp,0x14F0,A,0,24,,,,
0x1015E,bank1,0x815E,ljmp,0x14F0,A,0,24,,,,
0x10166,bank1,0x8166,ljmp,0x14F0,A,0,24,,,,
0x1016E,bank1,0x816E,ljmp,0x14F0,A,0,24,,,,
0x10176,bank1,0x8176,lcall,0x14F0,A,0,24,,,,
0x101A9,bank1,0x81A9,lcall,0x1990,A,24,0,,0,,
0x101AF,bank1,0x81AF,lcall,0x198A,A,21,3,,0,,
0x101C1,bank1,0x81C1,lcall,0x1996,A,24,0,,0,,
0x101C5,bank1,0x81C5,lcall,0x8CEC,B,24,0,,,entry,other
0x101D8,bank1,0x81D8,lcall,0x199C,A,24,0,,0,,
0x101E3,bank1,0x81E3,lcall,0x820F,B,24,0,,,entry,other
0x101E7,bank1,0x81E7,ljmp,0x8008,B,0,24,,,other,other
0x101F2,bank1,0x81F2,lcall,0x8DBC,B,24,0,,,entry,entry
0x101F7,bank1,0x81F7,lcall,0x8D62,B,24,0,,,entry,other
0x101FB,bank1,0x81FB,lcall,0x9004,B,1,23,,,entry,other
0x1020B,bank1,0x820B,lcall,0x19A2,A,24,0,,0,,
0x1020F,bank1,0x820F,lcall,0x1984,A,24,0,,0,,
0x10215,bank1,0x8215,lcall,0x19A8,A,24,0,,0,,
0x1021A,bank1,0x821A,ljmp,0xD322,B,0,24,,,entry,other
0x10221,bank1,0x8221,lcall,0x19A2,A,23,1,,0,,
0x10227,bank1,0x8227,lcall,0x19A2,A,24,0,,0,,
0x1023A,bank1,0x823A,lcall,0x8CEC,B,23,1,,,entry,other
0x1024F,bank1,0x824F,lcall,0x1984,A,24,0,,0,,
0x10255,bank1,0x8255,lcall,0x19A8,A,23,1,,0,,
0x1025D,bank1,0x825D,lcall,0x19A2,A,24,0,,0,,
0x10273,bank1,0x8273,lcall,0x8AE5,B,24,0,,,entry,other
0x10278,bank1,0x8278,lcall,0x19AE,A,22,2,,0,,
0x1028D,bank1,0x828D,lcall,0x1990,A,24,0,,0,,
0x102A2,bank1,0x82A2,lcall,0x27AB,A,23,1,,,,
0x102BA,bank1,0x82BA,lcall,0x9ED4,B,24,0,,,entry,entry
0x102C9,bank1,0x82C9,lcall,0xA530,B,21,3,,,other,other
0x102CC,bank1,0x82CC,lcall,0x95AE,B,19,5,,,entry,other
0x102CF,bank1,0x82CF,lcall,0x9EF6,B,18,6,,,entry,other
0x102F0,bank1,0x82F0,lcall,0x8955,B,24,0,,,entry,other
0x102F5,bank1,0x82F5,lcall,0x9ED4,B,24,0,,,entry,entry
0x102FD,bank1,0x82FD,lcall,0xA530,B,21,3,,,other,other
0x10300,bank1,0x8300,lcall,0x19B4,A,19,5,,0,,
0x10303,bank1,0x8303,lcall,0x85E9,B,17,7,,,entry,other
0x1034A,bank1,0x834A,lcall,0x85C1,B,24,0,,,entry,entry
0x1034D,bank1,0x834D,lcall,0x19B4,A,22,2,,0,,
0x10350,bank1,0x8350,lcall,0x19B4,A,20,4,,0,,
0x1036F,bank1,0x836F,lcall,0x881B,B,24,0,,,entry,entry
0x10372,bank1,0x8372,lcall,0x8597,B,24,0,,,entry,other
0x1037F,bank1,0x837F,lcall,0x8955,B,24,0,,,entry,other
0x103AC,bank1,0x83AC,lcall,0x9ED4,B,24,0,,,entry,entry
0x103AF,bank1,0x83AF,lcall,0x2896,A,24,0,,,,
0x103B7,bank1,0x83B7,lcall,0xA530,B,23,1,,,other,other
0x103F5,bank1,0x83F5,ljmp,0xF022,B,0,24,,,entry,other
0x103FF,bank1,0x83FF,lcall,0x19BA,A,23,1,,0,,
0x10412,bank1,0x8412,lcall,0x9ED4,B,23,1,,,entry,entry
0x10415,bank1,0x8415,lcall,0x85F0,B,24,0,,,entry,entry
0x1041D,bank1,0x841D,lcall,0xA530,B,24,0,,,other,other
0x10425,bank1,0x8425,lcall,0x95AE,B,23,1,,,entry,other
0x1059B,bank1,0x859B,lcall,0xA55C,B,24,0,,,entry,other
0x105AE,bank1,0x85AE,lcall,0xA55C,B,24,0,,,entry,other
0x105E9,bank1,0x85E9,lcall,0x19C0,A,24,0,,0,,
0x105EC,bank1,0x85EC,lcall,0x19C6,A,22,2,,0,,
0x105F0,bank1,0x85F0,lcall,0x19C0,A,24,0,,0,,
0x105F5,bank1,0x85F5,lcall,0x86C4,B,24,0,,,entry,entry
0x10620,bank1,0x8620,lcall,0x19A2,A,24,0,,0,,
0x10649,bank1,0x8649,lcall,0x86C4,B,24,0,,,entry,entry
0x10652,bank1,0x8652,lcall,0x86C4,B,24,0,,,entry,entry
0x10681,bank1,0x8681,lcall,0x86C4,B,24,0,,,entry,entry
0x1069F,bank1,0x869F,lcall,0x9F04,B,24,0,,,entry,other
0x106B7,bank1,0x86B7,lcall,0x86C4,B,24,0,,,entry,entry
0x106E8,bank1,0x86E8,lcall,0x19CC,A,24,0,,0,,
0x106EB,bank1,0x86EB,lcall,0x87DD,B,24,0,,,entry,other
0x106EE,bank1,0x86EE,lcall,0x8418,B,23,1,,,entry,other
0x106F1,bank1,0x86F1,lcall,0x8834,B,24,0,,,entry,other
0x106F4,bank1,0x86F4,lcall,0x881B,B,23,1,,,entry,entry
0x106F7,bank1,0x86F7,lcall,0x87CA,B,24,0,,,entry,other
0x106FE,bank1,0x86FE,ljmp,0xF090,B,0,24,,,other,entry
0x10715,bank1,0x8715,ljmp,0x9008,B,0,24,,,entry,entry
0x10724,bank1,0x8724,lcall,0x889E,B,21,3,,,other,entry
0x10730,bank1,0x8730,lcall,0x43A5,A,24,0,,,,
0x1073B,bank1,0x873B,lcall,0x7C14,A,0,24,,,,
0x1074A,bank1,0x874A,lcall,0x19D2,A,24,0,,0,,
0x1074D,bank1,0x874D,lcall,0x859B,B,22,2,,,entry,entry
0x10758,bank1,0x8758,lcall,0x7C37,A,0,24,,,,
0x10761,bank1,0x8761,lcall,0x19D2,A,24,0,,0,,
0x10764,bank1,0x8764,lcall,0x859B,B,22,2,,,entry,entry
0x10769,bank1,0x8769,lcall,0xA567,B,20,4,,,entry,other
0x1076C,bank1,0x876C,lcall,0x198A,A,24,0,,0,,
0x1077A,bank1,0x877A,lcall,0x19D8,A,24,0,,0,,
0x1077D,bank1,0x877D,lcall,0x19DE,A,22,2,,0,,
0x10782,bank1,0x8782,lcall,0x19E4,A,19,5,,0,,
0x10785,bank1,0x8785,lcall,0xB728,B,24,0,,,entry,other
0x1078A,bank1,0x878A,lcall,0xA567,B,22,2,,,entry,other
0x10794,bank1,0x8794,lcall,0xAC84,B,24,0,,,entry,other
0x10797,bank1,0x8797,lcall,0x8BD1,B,24,0,,,entry,other
0x1079C,bank1,0x879C,lcall,0x9081,B,24,0,,,entry,entry
0x1079F,bank1,0x879F,lcall,0x159A,A,22,2,,0,,
0x107AE,bank1,0x87AE,lcall,0x8BB2,B,24,0,,,entry,other
0x107BF,bank1,0x87BF,lcall,0xA6C5,B,24,0,,,entry,other
0x10811,bank1,0x8811,ljmp,0x0000,A,0,24,,,,
0x1082D,bank1,0x882D,ljmp,0xE090,B,0,24,,,entry,other
0x1086C,bank1,0x886C,ljmp,0x08EB,A,0,24,,,,
0x10880,bank1,0x8880,ljmp,0x02D3,A,0,24,,,,
0x10881,bank1,0x8881,ljmp,0xD322,B,0,24,,,entry,other
0x108A8,bank1,0x88A8,ljmp,0x8801,B,0,24,,,other,other
0x108B0,bank1,0x88B0,ljmp,0x8801,B,0,24,,,other,other
0x108B7,bank1,0x88B7,ljmp,0x8902,B,0,24,,,other,other
0x108B9,bank1,0x88B9,ljmp,0xEAC3,B,0,24,,,entry,entry
0x108BE,bank1,0x88BE,ljmp,0x8A03,B,0,24,,,other,other
0x108C5,bank1,0x88C5,ljmp,0x8B04,B,0,24,,,other,other
0x108CC,bank1,0x88CC,ljmp,0x8C05,B,0,24,,,other,entry
0x108D3,bank1,0x88D3,ljmp,0x8D06,B,0,24,,,other,other
0x10911,bank1,0x8911,lcall,0x19EA,A,24,0,,0,,
0x10947,bank1,0x8947,lcall,0x897B,B,24,0,,,entry,other
0x10951,bank1,0x8951,lcall,0x88F0,B,23,1,,,entry,other
0x10977,bank1,0x8977,lcall,0x89B5,B,24,0,,,entry,entry
0x10985,bank1,0x8985,lcall,0x89A9,B,24,0,,,entry,other
0x1099D,bank1,0x899D,ljmp,0x8001,B,1,23,,,entry,entry
0x109C5,bank1,0x89C5,lcall,0x89E7,B,24,0,,,entry,other
0x109DB,bank1,0x89DB,ljmp,0x8001,B,1,23,,,entry,entry
0x10A04,bank1,0x8A04,lcall,0xAB64,B,24,0,,,entry,other
0x10A11,bank1,0x8A11,lcall,0xAB71,B,22,2,,,entry,other
0x10A1E,bank1,0x8A1E,lcall,0xAB75,B,24,0,,,entry,entry
0x10A22,bank1,0x8A22,lcall,0xAB7F,B,23,1,,,entry,other
0x10A30,bank1,0x8A30,lcall,0xAB86,B,24,0,,,entry,other
0x10A3D,bank1,0x8A3D,lcall,0xAB8D,B,24,0,,,entry,other
0x10A41,bank1,0x8A41,lcall,0xAB94,B,24,0,,,entry,other
0x10A45,bank1,0x8A45,ljmp,0x8A6C,B,24,0,,,entry,entry
0x10A48,bank1,0x8A48,ljmp,0xAB9B,B,24,0,,,entry,other
