file_offset,region,runtime,opcode,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x06246,common,0x6246,acall,0x65BC,0x065BC,yes,other,20,4,,
0x06259,common,0x6259,ajmp,0x6121,0x06121,yes,other,24,0,,
0x0625A,common,0x625A,ajmp,0x6121,0x06121,yes,other,0,24,,
0x0625B,common,0x625B,ajmp,0x6126,0x06126,yes,other,23,1,,
0x06261,common,0x6261,acall,0x65A6,0x065A6,yes,other,23,1,,
0x0626F,common,0x626F,ajmp,0x6116,0x06116,yes,other,24,0,,
0x0627C,common,0x627C,ajmp,0x6126,0x06126,yes,other,24,0,,
0x0627F,common,0x627F,acall,0x6137,0x06137,yes,other,24,0,,
0x06287,common,0x6287,acall,0x6500,0x06500,yes,other,1,23,,
0x06291,common,0x6291,ajmp,0x6126,0x06126,yes,other,24,0,,
0x0629B,common,0x629B,acall,0x65C8,0x065C8,yes,other,0,24,,
0x062A7,common,0x62A7,ajmp,0x6000,0x06000,yes,other,24,0,,
0x062BF,common,0x62BF,ajmp,0x6000,0x06000,yes,other,24,0,,
0x062CB,common,0x62CB,ajmp,0x6000,0x06000,yes,other,24,0,,
0x062EF,common,0x62EF,ajmp,0x6000,0x06000,yes,other,24,0,,
0x06313,common,0x6313,ajmp,0x6000,0x06000,yes,other,24,0,,
0x0632B,common,0x632B,ajmp,0x6000,0x06000,yes,other,24,0,,
0x06333,common,0x6333,acall,0x6013,0x06013,yes,entry,24,0,,
0x0633B,common,0x633B,ajmp,0x6123,0x06123,yes,entry,24,0,,
0x06345,common,0x6345,acall,0x6132,0x06132,yes,other,0,24,,
0x06378,common,0x6378,acall,0x6130,0x06130,yes,other,24,0,,
0x06382,common,0x6382,ajmp,0x611F,0x0611F,yes,other,24,0,,
0x0638A,common,0x638A,acall,0x600F,0x0600F,yes,other,24,0,,
0x063C6,common,0x63C6,ajmp,0x6126,0x06126,yes,other,24,0,,
0x063C9,common,0x63C9,acall,0x6137,0x06137,yes,other,24,0,,
0x063D5,common,0x63D5,acall,0x65C8,0x065C8,yes,other,3,21,,
0x063D8,common,0x63D8,acall,0x65A6,0x065A6,yes,other,24,0,,
0x063E4,common,0x63E4,acall,0x612C,0x0612C,yes,other,24,0,,
0x063E7,common,0x63E7,ajmp,0x611B,0x0611B,yes,entry,24,0,,
0x063F0,common,0x63F0,ajmp,0x6000,0x06000,yes,other,23,1,,
0x063F3,common,0x63F3,acall,0x6030,0x06030,yes,other,0,24,,
0x063F5,common,0x63F5,acall,0x6001,0x06001,yes,other,23,1,,
0x063F6,common,0x63F6,ajmp,0x6000,0x06000,yes,other,0,24,,
0x063FB,common,0x63FB,ajmp,0x609A,0x0609A,yes,other,24,0,,
0x0642C,common,0x642C,ajmp,0x6000,0x06000,yes,other,24,0,,
0x06430,common,0x6430,ajmp,0x6004,0x06004,yes,other,24,0,,
0x06444,common,0x6444,ajmp,0x6100,0x06100,yes,other,24,0,,
0x06505,common,0x6505,ajmp,0x6216,0x06216,yes,other,24,0,,
0x0650A,common,0x650A,ajmp,0x6000,0x06000,yes,other,24,0,,
0x06510,common,0x6510,acall,0x6040,0x06040,yes,other,24,0,,
0x06546,common,0x6546,ajmp,0x6180,0x06180,yes,other,24,0,,
0x0657C,common,0x657C,acall,0x6140,0x06140,yes,other,24,0,,
0x065B2,common,0x65B2,ajmp,0x6280,0x06280,yes,other,24,0,,
0x065D7,common,0x65D7,ajmp,0x6016,0x06016,yes,other,24,0,,
0x065DC,common,0x65DC,acall,0x6200,0x06200,yes,other,24,0,,
0x06612,common,0x6612,ajmp,0x6470,0x06470,yes,other,24,0,,
0x06614,common,0x6614,acall,0x63BC,0x063BC,yes,other,23,1,,
0x06621,common,0x6621,ajmp,0x6131,0x06131,yes,other,24,0,,
0x06622,common,0x6622,acall,0x6133,0x06133,yes,other,0,24,,
0x06625,common,0x6625,ajmp,0x6275,0x06275,yes,other,24,0,,
0x06627,common,0x6627,ajmp,0x63FF,0x063FF,yes,other,23,1,,
0x06669,common,0x6669,acall,0x647D,0x0647D,yes,other,0,24,,
0x0667A,common,0x667A,acall,0x647B,0x0647B,yes,other,24,0,,
0x06685,common,0x6685,acall,0x65B3,0x065B3,yes,entry,5,19,,
0x06692,common,0x6692,ajmp,0x6470,0x06470,yes,other,24,0,,
0x06694,common,0x6694,acall,0x63BC,0x063BC,yes,other,23,1,,
0x066A1,common,0x66A1,ajmp,0x6131,0x06131,yes,other,24,0,,
0x066A2,common,0x66A2,acall,0x6133,0x06133,yes,other,0,24,,
0x066A5,common,0x66A5,ajmp,0x6275,0x06275,yes,other,24,0,,
0x066A7,common,0x66A7,ajmp,0x63FF,0x063FF,yes,other,23,1,,
0x066E9,common,0x66E9,acall,0x647D,0x0647D,yes,other,0,24,,
0x066FA,common,0x66FA,acall,0x64E2,0x064E2,yes,other,24,0,,
0x06712,common,0x6712,ajmp,0x6470,0x06470,yes,other,24,0,,
0x06714,common,0x6714,acall,0x637B,0x0637B,yes,other,23,1,,
0x06721,common,0x6721,ajmp,0x6131,0x06131,yes,other,24,0,,
0x06722,common,0x6722,acall,0x6133,0x06133,yes,other,0,24,,
0x06725,common,0x6725,ajmp,0x6275,0x06275,yes,other,24,0,,
0x06727,common,0x6727,ajmp,0x636A,0x0636A,yes,other,23,1,,
0x06769,common,0x6769,acall,0x647D,0x0647D,yes,other,0,24,,
0x06792,common,0x6792,ajmp,0x6470,0x06470,yes,other,24,0,,
0x06794,common,0x6794,acall,0x63BC,0x063BC,yes,other,23,1,,
0x06797,common,0x6797,acall,0x625D,0x0625D,yes,other,0,24,,
0x067A1,common,0x67A1,ajmp,0x6131,0x06131,yes,other,24,0,,
0x067A2,common,0x67A2,acall,0x6133,0x06133,yes,other,0,24,,
0x067A5,common,0x67A5,ajmp,0x6275,0x06275,yes,other,24,0,,
0x067A7,common,0x67A7,ajmp,0x636A,0x0636A,yes,other,23,1,,
0x067F9,common,0x67F9,acall,0x63E3,0x063E3,yes,other,3,21,,
0x06805,common,0x6805,acall,0x6DB3,0x06DB3,yes,other,1,23,,
0x06812,common,0x6812,ajmp,0x6C70,0x06C70,yes,other,24,0,,
0x06814,common,0x6814,ajmp,0x6C79,0x06C79,yes,other,23,1,,
0x06821,common,0x6821,ajmp,0x6931,0x06931,yes,entry,24,0,,
0x06822,common,0x6822,acall,0x6933,0x06933,yes,other,0,24,,
0x06825,common,0x6825,ajmp,0x6A75,0x06A75,yes,other,24,0,,
0x06827,common,0x6827,ajmp,0x6BFF,0x06BFF,yes,other,23,1,,
0x06869,common,0x6869,acall,0x6C7D,0x06C7D,yes,other,0,24,,
0x06879,common,0x6879,acall,0x6BFF,0x06BFF,yes,other,3,21,,
0x0687B,common,0x687B,ajmp,0x6F8D,0x06F8D,yes,other,24,0,,
0x06880,common,0x6880,acall,0x6BBC,0x06BBC,yes,other,2,22,,
0x06885,common,0x6885,acall,0x6DB3,0x06DB3,yes,other,1,23,,
0x06892,common,0x6892,ajmp,0x6C70,0x06C70,yes,other,24,0,,
0x06894,common,0x6894,ajmp,0x6C79,0x06C79,yes,other,23,1,,
0x068A1,common,0x68A1,ajmp,0x6931,0x06931,yes,entry,24,0,,
0x068A2,common,0x68A2,acall,0x6933,0x06933,yes,other,0,24,,
0x068A5,common,0x68A5,ajmp,0x6A75,0x06A75,yes,other,24,0,,
0x068A7,common,0x68A7,ajmp,0x6BFF,0x06BFF,yes,other,23,1,,
0x068E9,common,0x68E9,acall,0x6C7D,0x06C7D,yes,other,0,24,,
0x068F9,common,0x68F9,acall,0x6BFF,0x06BFF,yes,other,24,0,,
0x068FB,common,0x68FB,ajmp,0x6F8D,0x06F8D,yes,other,24,0,,
0x06900,common,0x6900,acall,0x6BBC,0x06BBC,yes,other,2,22,,
0x06902,common,0x6902,acall,0x6ED2,0x06ED2,yes,other,3,21,,
0x06961,common,0x6961,acall,0x6DB1,0x06DB1,yes,other,24,0,,
0x06962,common,0x6962,acall,0x6DB1,0x06DB1,yes,other,0,24,,
0x06963,common,0x6963,acall,0x6D46,0x06D46,yes,other,23,1,,
0x06990,common,0x6990,ajmp,0x6A41,0x06A41,yes,other,21,3,,
0x06991,common,0x6991,ajmp,0x6A41,0x06A41,yes,other,2,22,,
0x06992,common,0x6992,ajmp,0x6A41,0x06A41,yes,other,21,3,,
0x06993,common,0x6993,ajmp,0x6A49,0x06A49,yes,other,3,21,,
0x0699D,common,0x699D,ajmp,0x6C05,0x06C05,yes,other,23,1,,
0x069A1,common,0x69A1,acall,0x6E04,0x06E04,yes,other,24,0,,
0x069AE,common,0x69AE,ajmp,0x68D8,0x068D8,yes,other,24,0,,
0x069B7,common,0x69B7,acall,0x6B94,0x06B94,yes,entry,23,1,,
0x069CF,common,0x69CF,ajmp,0x6BAE,0x06BAE,yes,other,24,0,,
0x069D1,common,0x69D1,ajmp,0x6F16,0x06F16,yes,other,23,1,,
0x069F8,common,0x69F8,ajmp,0x68D1,0x068D1,yes,other,24,0,,
0x069F9,common,0x69F9,acall,0x6E09,0x06E09,yes,other,0,24,,
0x06AD6,common,0x6AD6,acall,0x6C92,0x06C92,yes,other,0,24,,
0x06AD9,common,0x6AD9,acall,0x6C97,0x06C97,yes,other,24,0,,
0x06AF3,common,0x6AF3,ajmp,0x681F,0x0681F,yes,other,24,0,,
0x06AF5,common,0x6AF5,ajmp,0x6827,0x06827,yes,other,24,0,,
0x06AF7,common,0x6AF7,ajmp,0x682F,0x0682F,yes,other,24,0,,
0x06AF9,common,0x6AF9,ajmp,0x6837,0x06837,yes,other,24,0,,
0x06AFB,common,0x6AFB,ajmp,0x683F,0x0683F,yes,other,24,0,,
0x06AFD,common,0x6AFD,ajmp,0x685E,0x0685E,yes,other,24,0,,
0x06AFF,common,0x6AFF,ajmp,0x6802,0x06802,yes,other,24,0,,
0x06B11,common,0x6B11,ajmp,0x6800,0x06800,yes,other,23,1,,
0x06B14,common,0x6B14,ajmp,0x6804,0x06804,yes,entry,24,0,,
0x06B19,common,0x6B19,ajmp,0x6869,0x06869,yes,other,24,0,,
0x06B1B,common,0x6B1B,ajmp,0x687D,0x0687D,yes,other,24,0,,
0x06B1D,common,0x6B1D,ajmp,0x687A,0x0687A,yes,other,23,1,,
0x06B1F,common,0x6B1F,ajmp,0x6875,0x06875,yes,other,22,2,,
0x06B21,common,0x6B21,ajmp,0x6872,0x06872,yes,other,21,3,,
0x06B23,common,0x6B23,ajmp,0x686B,0x0686B,yes,other,23,1,,
0x06B25,common,0x6B25,ajmp,0x6874,0x06874,yes,other,24,0,,
0x06B27,common,0x6B27,ajmp,0x684D,0x0684D,yes,other,23,1,,
0x06B29,common,0x6B29,ajmp,0x6815,0x06815,yes,entry,24,0,,
0x06B2B,common,0x6B2B,ajmp,0x683B,0x0683B,yes,other,23,1,,
0x06B2D,common,0x6B2D,ajmp,0x6834,0x06834,yes,other,24,0,,
0x06B2F,common,0x6B2F,ajmp,0x6823,0x06823,yes,other,23,1,,
0x06B31,common,0x6B31,ajmp,0x6832,0x06832,yes,other,24,0,,
0x06B33,common,0x6B33,ajmp,0x6821,0x06821,yes,other,24,0,,
0x06B34,common,0x6B34,ajmp,0x6901,0x06901,yes,other,0,24,,
0x06B35,common,0x6B35,ajmp,0x6848,0x06848,yes,other,23,1,,
0x06B37,common,0x6B37,ajmp,0x6810,0x06810,yes,other,24,0,,
0x06B39,common,0x6B39,ajmp,0x683A,0x0683A,yes,other,23,1,,
0x06B3B,common,0x6B3B,ajmp,0x6838,0x06838,yes,other,24,0,,
0x06B3D,common,0x6B3D,ajmp,0x6830,0x06830,yes,other,24,0,,
0x06B3F,common,0x6B3F,ajmp,0x6828,0x06828,yes,other,23,1,,
0x06B41,common,0x6B41,ajmp,0x6820,0x06820,yes,other,24,0,,
0x06B43,common,0x6B43,ajmp,0x6818,0x06818,yes,other,23,1,,
0x06B45,common,0x6B45,ajmp,0x682B,0x0682B,yes,other,24,0,,
0x06B47,common,0x6B47,ajmp,0x6840,0x06840,yes,other,24,0,,
0x06B49,common,0x6B49,ajmp,0x6850,0x06850,yes,other,23,1,,
0x06B4B,common,0x6B4B,ajmp,0x6851,0x06851,yes,other,22,2,,
0x06B4C,common,0x6B4C,acall,0x6A00,0x06A00,yes,entry,2,22,,
0x06B6A,common,0x6B6A,acall,0x6B00,0x06B00,yes,entry,24,0,,
0x06B6D,common,0x6B6D,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06B70,common,0x6B70,acall,0x6B01,0x06B01,yes,other,24,0,,
0x06B71,common,0x6B71,ajmp,0x6884,0x06884,yes,entry,0,24,,
0x06B75,common,0x6B75,ajmp,0x687C,0x0687C,yes,entry,0,24,,
0x06B77,common,0x6B77,ajmp,0x6841,0x06841,yes,other,1,23,,
0x06B78,common,0x6B78,ajmp,0x6A01,0x06A01,yes,other,22,2,,
0x06B79,common,0x6B79,ajmp,0x6849,0x06849,yes,other,2,22,,
0x06B7B,common,0x6B7B,ajmp,0x6802,0x06802,yes,other,24,0,,
0x06B92,common,0x6B92,ajmp,0x6807,0x06807,yes,other,24,0,,
0x06BB2,common,0x6BB2,acall,0x6807,0x06807,yes,other,1,23,,
0x06C06,common,0x6C06,ajmp,0x6817,0x06817,yes,other,24,0,,
0x06C0B,common,0x6C0B,ajmp,0x6817,0x06817,yes,other,24,0,,
0x06C2D,common,0x6C2D,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06C55,common,0x6C55,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06C74,common,0x6C74,ajmp,0x6817,0x06817,yes,other,24,0,,
0x06C79,common,0x6C79,ajmp,0x6817,0x06817,yes,other,24,0,,
0x06C87,common,0x6C87,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06C91,common,0x6C91,ajmp,0x6800,0x06800,yes,other,1,23,,
0x06CE7,common,0x6CE7,ajmp,0x6818,0x06818,yes,other,24,0,,
0x06D0E,common,0x6D0E,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06D2D,common,0x6D2D,ajmp,0x6818,0x06818,yes,other,24,0,,
0x06D40,common,0x6D40,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06D68,common,0x6D68,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06D77,common,0x6D77,acall,0x6B07,0x06B07,yes,other,24,0,,
0x06DAA,common,0x6DAA,ajmp,0x6A15,0x06A15,yes,entry,24,0,,
0x06DAD,common,0x6DAD,ajmp,0x6A15,0x06A15,yes,entry,24,0,,
0x06DB0,common,0x6DB0,ajmp,0x6817,0x06817,yes,other,24,0,,
0x06DB3,common,0x6DB3,acall,0x6817,0x06817,yes,other,24,0,,
0x06DB5,common,0x6DB5,ajmp,0x6811,0x06811,yes,other,24,0,,
0x06DB6,common,0x6DB6,acall,0x6817,0x06817,yes,other,0,24,,
0x06DB9,common,0x6DB9,acall,0x6817,0x06817,yes,other,0,24,,
0x06DD0,common,0x6DD0,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06DD6,common,0x6DD6,ajmp,0x6820,0x06820,yes,other,24,0,,
0x06DDC,common,0x6DDC,ajmp,0x6800,0x06800,yes,other,24,0,,
0x06DE2,common,0x6DE2,ajmp,0x68C8,0x068C8,yes,other,24,0,,
0x06DE5,common,0x6DE5,ajmp,0x6AC8,0x06AC8,yes,entry,24,0,,
0x06DEC,common,0x6DEC,ajmp,0x6818,0x06818,yes,other,24,0,,
0x06DF2,common,0x6DF2,ajmp,0x6818,0x06818,yes,other,24,0,,
0x06E34,common,0x6E34,ajmp,0x681C,0x0681C,yes,other,24,0,,
0x06E3A,common,0x6E3A,ajmp,0x681C,0x0681C,yes,other,0,24,,
0x06E3C,common,0x6E3C,ajmp,0x6803,0x06803,yes,entry,24,0,,
0x06E3F,common,0x6E3F,ajmp,0x6801,0x06801,yes,other,24,0,,
0x06E40,common,0x6E40,ajmp,0x681C,0x0681C,yes,other,0,24,,
0x06E48,common,0x6E48,ajmp,0x6901,0x06901,yes,other,24,0,,
0x06E49,common,0x6E49,ajmp,0x681C,0x0681C,yes,other,0,24,,
0x06E4F,common,0x6E4F,ajmp,0x681C,0x0681C,yes,other,0,24,,
0x06E51,common,0x6E51,acall,0x68FF,0x068FF,yes,entry,24,0,,
0x06E54,common,0x6E54,ajmp,0x6A12,0x06A12,yes,entry,24,0,,
0x06E58,common,0x6E58,ajmp,0x681C,0x0681C,yes,other,24,0,,
0x06E5E,common,0x6E5E,ajmp,0x681C,0x0681C,yes,other,24,0,,
0x06E68,common,0x6E68,ajmp,0x6A10,0x06A10,yes,other,22,2,,
0x06E6E,common,0x6E6E,ajmp,0x6A10,0x06A10,yes,other,23,1,,
0x06E74,common,0x6E74,ajmp,0x6A10,0x06A10,yes,other,23,1,,
0x06E7A,common,0x6E7A,ajmp,0x6A10,0x06A10,yes,other,23,1,,
0x06E7E,common,0x6E7E,ajmp,0x6903,0x06903,yes,other,24,0,,
0x06E87,common,0x6E87,ajmp,0x6899,0x06899,yes,other,23,1,,
0x06E89,common,0x6E89,ajmp,0x6811,0x06811,yes,other,24,0,,
0x06E8A,common,0x6E8A,acall,0x6800,0x06800,yes,other,0,24,,
0x06E9D,common,0x6E9D,ajmp,0x6811,0x06811,yes,other,24,0,,
0x06E9E,common,0x6E9E,acall,0x6841,0x06841,yes,other,0,24,,
0x06E9F,common,0x6E9F,ajmp,0x6A31,0x06A31,yes,other,23,1,,
0x06EA0,common,0x6EA0,acall,0x6971,0x06971,yes,other,1,23,,
0x06EA1,common,0x6EA1,acall,0x6B21,0x06B21,yes,other,22,2,,
0x06EA2,common,0x6EA2,ajmp,0x6951,0x06951,yes,other,2,22,,
0x06EA3,common,0x6EA3,acall,0x6A61,0x06A61,yes,other,21,3,,
0x06EA4,common,0x6EA4,ajmp,0x6B11,0x06B11,yes,other,3,21,,
0x06EA5,common,0x6EA5,acall,0x6811,0x06811,yes,other,20,4,,
0x06EA6,common,0x6EA6,acall,0x6811,0x06811,yes,other,4,20,,
0x06EA7,common,0x6EA7,acall,0x6811,0x06811,yes,other,19,5,,
0x06EA8,common,0x6EA8,acall,0x6811,0x06811,yes,other,5,19,,
0x06EA9,common,0x6EA9,acall,0x6811,0x06811,yes,other,18,6,,
0x06EAA,common,0x6EAA,acall,0x6811,0x06811,yes,other,6,18,,
0x06EAB,common,0x6EAB,acall,0x6811,0x06811,yes,other,17,7,,
0x06EAC,common,0x6EAC,acall,0x6807,0x06807,yes,other,7,17,,
0x06EB5,common,0x6EB5,acall,0x6B03,0x06B03,yes,other,24,0,,
0x06EB8,common,0x6EB8,ajmp,0x6807,0x06807,yes,other,0,24,,
0x06EBC,common,0x6EBC,ajmp,0x6871,0x06871,yes,other,0,24,,
0x06EBD,common,0x6EBD,acall,0x6B03,0x06B03,yes,other,23,1,,
0x06EC0,common,0x6EC0,ajmp,0x6807,0x06807,yes,other,0,24,,
0x06EC5,common,0x6EC5,ajmp,0x6B12,0x06B12,yes,other,24,0,,
0x06ECC,common,0x6ECC,ajmp,0x6807,0x06807,yes,other,22,2,,
0x06ECE,common,0x6ECE,acall,0x6870,0x06870,yes,other,24,0,,
0x06ED2,common,0x6ED2,ajmp,0x6807,0x06807,yes,other,0,24,,
0x06ED8,common,0x6ED8,ajmp,0x6807,0x06807,yes,other,0,24,,
0x06EDD,common,0x6EDD,ajmp,0x6B80,0x06B80,yes,other,23,1,,
0x06EE5,common,0x6EE5,acall,0x6B03,0x06B03,yes,other,24,0,,
0x06EE8,common,0x6EE8,ajmp,0x6807,0x06807,yes,other,0,24,,
0x06EED,common,0x6EED,ajmp,0x6B00,0x06B00,yes,entry,23,1,,
0x06EF2,common,0x6EF2,ajmp,0x6AFC,0x06AFC,yes,other,24,0,,
0x06EF8,common,0x6EF8,ajmp,0x6819,0x06819,yes,other,0,24,,
0x0700E,common,0x700E,ajmp,0x700E,0x0700E,yes,other,0,24,,
0x07031,common,0x7031,ajmp,0x7006,0x07006,yes,other,0,24,,
0x0704A,common,0x704A,ajmp,0x7006,0x07006,yes,other,0,24,,
0x07058,common,0x7058,ajmp,0x70F3,0x070F3,yes,entry,1,23,,
0x0705D,common,0x705D,ajmp,0x700D,0x0700D,yes,other,0,24,,
0x07149,common,0x7149,ajmp,0x7093,0x07093,yes,other,0,24,,
0x0715B,common,0x715B,ajmp,0x7093,0x07093,yes,other,0,24,,
0x07164,common,0x7164,ajmp,0x7093,0x07093,yes,other,0,24,,
0x071BB,common,0x71BB,ajmp,0x76B9,0x076B9,yes,erased,1,23,,
0x07268,common,0x7268,ajmp,0x7412,0x07412,yes,erased,1,23,,
0x0726A,common,0x726A,acall,0x73B9,0x073B9,yes,erased,2,22,,
0x0727C,common,0x727C,acall,0x73B9,0x073B9,yes,erased,0,24,,
0x0801C,bank0,0x801C,ajmp,0x8074,0x08074,yes,entry,1,23,,
0x08036,bank0,0x8036,acall,0x8351,0x08351,yes,other,0,24,,
0x08037,bank0,0x8037,acall,0x8280,0x08280,yes,other,0,24,,
0x0803D,bank0,0x803D,ajmp,0x8080,0x08080,yes,other,23,1,,
0x08041,bank0,0x8041,ajmp,0x841A,0x0841A,yes,other,0,24,,
0x08044,bank0,0x8044,ajmp,0x845D,0x0845D,yes,other,24,0,,
0x08047,bank0,0x8047,ajmp,0x849D,0x0849D,yes,entry,24,0,,
0x0804A,bank0,0x804A,ajmp,0x84DF,0x084DF,yes,other,0,24,,
0x0804E,bank0,0x804E,acall,0x8107,0x08107,yes,other,0,24,,
0x08073,bank0,0x8073,ajmp,0x8012,0x08012,yes,other,1,23,,
0x08079,bank0,0x8079,ajmp,0x80F0,0x080F0,yes,other,5,19,,
0x08088,bank0,0x8088,ajmp,0x8012,0x08012,yes,other,2,22,,
0x08090,bank0,0x8090,ajmp,0x8402,0x08402,yes,other,6,18,,
0x08224,bank0,0x8224,ajmp,0x8774,0x08774,yes,other,9,15,,
0x08273,bank0,0x8273,acall,0x8590,0x08590,yes,other,0,24,,
0x08276,bank0,0x8276,ajmp,0x87E0,0x087E0,yes,entry,11,13,,
0x08292,bank0,0x8292,acall,0x8522,0x08522,yes,other,0,24,,
0x0830F,bank0,0x830F,ajmp,0x80F0,0x080F0,yes,other,0,24,,
0x0831F,bank0,0x831F,ajmp,0x87F0,0x087F0,yes,entry,1,23,,
0x0836F,bank0,0x836F,ajmp,0x807A,0x0807A,yes,other,0,24,,
0x08373,bank0,0x8373,ajmp,0x8012,0x08012,yes,other,0,24,,
0x08388,bank0,0x8388,ajmp,0x80C8,0x080C8,yes,other,0,24,,
0x083BD,bank0,0x83BD,ajmp,0x8093,0x08093,yes,other,0,24,,
0x08445,bank0,0x8445,ajmp,0x8080,0x08080,yes,other,0,24,,
0x08452,bank0,0x8452,ajmp,0x8080,0x08080,yes,other,0,24,,
0x08532,bank0,0x8532,acall,0x8412,0x08412,yes,other,0,24,,
0x0853D,bank0,0x853D,acall,0x8467,0x08467,yes,entry,0,24,,
0x08540,bank0,0x8540,acall,0x852C,0x0852C,yes,other,0,24,,
0x085B7,bank0,0x85B7,ajmp,0x8012,0x08012,yes,other,2,22,,
0x085F1,bank0,0x85F1,ajmp,0x8012,0x08012,yes,other,1,23,,
0x08620,bank0,0x8620,ajmp,0x802F,0x0802F,yes,other,0,24,,
0x08630,bank0,0x8630,ajmp,0x8080,0x08080,yes,other,3,21,,
0x08663,bank0,0x8663,acall,0x8351,0x08351,yes,other,1,23,,
0x08664,bank0,0x8664,acall,0x8286,0x08286,yes,entry,0,24,,
0x08666,bank0,0x8666,ajmp,0x8400,0x08400,yes,other,1,23,,
0x0866F,bank0,0x866F,ajmp,0x8405,0x08405,yes,entry,0,24,,
0x0868A,bank0,0x868A,acall,0x8280,0x08280,yes,other,0,24,,
0x08697,bank0,0x8697,ajmp,0x83F0,0x083F0,yes,entry,0,24,,
0x086A3,bank0,0x86A3,ajmp,0x83F0,0x083F0,yes,entry,0,24,,
0x086AA,bank0,0x86AA,acall,0x8190,0x08190,yes,other,0,24,,
0x086AF,bank0,0x86AF,ajmp,0x83F0,0x083F0,yes,entry,0,24,,
0x086C1,bank0,0x86C1,ajmp,0x83F0,0x083F0,yes,entry,0,24,,
0x086CA,bank0,0x86CA,ajmp,0x83F0,0x083F0,yes,entry,0,24,,
0x086D6,bank0,0x86D6,ajmp,0x83F0,0x083F0,yes,entry,0,24,,
0x086F5,bank0,0x86F5,ajmp,0x8093,0x08093,yes,other,0,24,,
0x08721,bank0,0x8721,ajmp,0x8093,0x08093,yes,other,0,24,,
0x08733,bank0,0x8733,acall,0x82E0,0x082E0,yes,other,1,23,,
0x0873C,bank0,0x873C,acall,0x82EE,0x082EE,yes,entry,1,23,,
0x08753,bank0,0x8753,ajmp,0x8003,0x08003,yes,other,0,24,,
0x08776,bank0,0x8776,ajmp,0x8011,0x08011,yes,entry,0,24,,
0x08777,bank0,0x8777,acall,0x8090,0x08090,yes,other,0,24,,
0x08784,bank0,0x8784,ajmp,0x82E0,0x082E0,yes,other,1,23,,
0x08791,bank0,0x8791,ajmp,0x8011,0x08011,yes,entry,0,24,,
0x08792,bank0,0x8792,acall,0x8090,0x08090,yes,other,0,24,,
0x0879F,bank0,0x879F,ajmp,0x82E0,0x082E0,yes,other,1,23,,
0x087AE,bank0,0x87AE,ajmp,0x82E0,0x082E0,yes,other,1,23,,
0x087BF,bank0,0x87BF,ajmp,0x83F0,0x083F0,yes,entry,1,23,,
0x087FA,bank0,0x87FA,acall,0x8312,0x08312,yes,other,0,24,,
0x0883B,bank0,0x883B,ajmp,0x8880,0x08880,yes,entry,0,24,,
0x08848,bank0,0x8848,ajmp,0x8880,0x08880,yes,entry,0,24,,
0x0885D,bank0,0x885D,ajmp,0x88F0,0x088F0,yes,other,0,24,,
0x08897,bank0,0x8897,acall,0x89A3,0x089A3,yes,other,0,24,,
0x088A0,bank0,0x88A0,acall,0x89A3,0x089A3,yes,other,0,24,,
0x088AA,bank0,0x88AA,acall,0x89E0,0x089E0,yes,entry,0,24,,
0x088B2,bank0,0x88B2,acall,0x89E0,0x089E0,yes,entry,0,24,,
0x088B5,bank0,0x88B5,ajmp,0x8808,0x08808,yes,other,0,24,,
0x08900,bank0,0x8900,ajmp,0x8812,0x08812,yes,entry,0,24,,
0x08944,bank0,0x8944,acall,0x8AE0,0x08AE0,yes,other,1,23,,
0x0898C,bank0,0x898C,acall,0x8AE0,0x08AE0,yes,other,1,23,,
0x0899F,bank0,0x899F,acall,0x8AE0,0x08AE0,yes,other,1,23,,
0x089F0,bank0,0x89F0,acall,0x8AE0,0x08AE0,yes,other,1,23,,
0x08A0E,bank0,0x8A0E,ajmp,0x8F12,0x08F12,yes,other,0,24,,
0x08A27,bank0,0x8A27,ajmp,0x8AE0,0x08AE0,yes,other,2,22,,
0x08A5B,bank0,0x8A5B,ajmp,0x8990,0x08990,yes,other,0,24,,
0x08ACD,bank0,0x8ACD,ajmp,0x8BF0,0x08BF0,yes,other,1,23,,
0x08BC9,bank0,0x8BC9,ajmp,0x8893,0x08893,yes,other,0,24,,
0x08BD6,bank0,0x8BD6,ajmp,0x8BF0,0x08BF0,yes,other,1,23,,
0x08C55,bank0,0x8C55,ajmp,0x8AE0,0x08AE0,yes,other,1,23,,
0x08C72,bank0,0x8C72,ajmp,0x8B80,0x08B80,yes,other,3,21,,
0x08CB5,bank0,0x8CB5,ajmp,0x8AE0,0x08AE0,yes,other,1,23,,
0x08CD5,bank0,0x8CD5,ajmp,0x8BE0,0x08BE0,yes,entry,1,23,,
0x08CFE,bank0,0x8CFE,ajmp,0x8BE0,0x08BE0,yes,entry,4,20,,
0x08D10,bank0,0x8D10,ajmp,0x8B74,0x08B74,yes,other,1,23,,
0x08D1E,bank0,0x8D1E,ajmp,0x8BE0,0x08BE0,yes,entry,4,20,,
