construction_id,access_id,row_kind,methods,anchors,construction_runtime,construction_file,context,matched_bytes,frame_start,frame_onto,frame_over,effective_base,destination,terms,semantics,consumer_runtime,consumer_file,direction,status,stop_reason,stop_runtime,stop_file
template:0x7143@0xF04C>0x7140,template:0x7143@0xF04C>0x7140/none,construction-only,direct-handoff,0x2F048 0x2F04B 0x2F04C,0x7143,0x27143,0xF04C>0x7140,a424e8f9740835f0,0x2F048,24,0,0x08E8,A:R1,A:R1 ← 0x08E8 + A×0x5E,low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unsupported-instruction,0x714B,0x2714B
template:0x7143@body,template:0x7143@body/none,body-evidence,template-scan,0x27140 0x27143,0x7143,0x27143,,a424e8f9740835f0,0x27140,24,0,0x08E8,A:R1,A:R1 ← 0x08E8 + A×0x5E,low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,unsupported-instruction,0x714B,0x2714B
template:0x7153@0xD002>0xD022;0xD022>0x714F,template:0x7153@0xD002>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D002,0x7153,0x27153,0xD002>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D002,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD022>0x714F,template:0x7153@0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D022,0x7153,0x27153,0xD022>0x714F,a4242df582e4340af583,0x2D022,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD049>0x714F,template:0x7153@0xD049>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D049,0x7153,0x27153,0xD049>0x714F,a4242df582e4340af583,0x2D049,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD04C,0x2D04C
template:0x7153@0xD119>0xD022;0xD022>0x714F,template:0x7153@0xD119>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D119,0x7153,0x27153,0xD119>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D119,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD13D>0xD022;0xD022>0x714F,template:0x7153@0xD13D>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D13D,0x7153,0x27153,0xD13D>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D13D,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD156>0xD022;0xD022>0x714F,template:0x7153@0xD156>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D156,0x7153,0x27153,0xD156>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D156,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD5B3>0xD022;0xD022>0x714F,template:0x7153@0xD5B3>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D5B3,0x7153,0x27153,0xD5B3>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D5B3,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD71D>0xD022;0xD022>0x714F,template:0x7153@0xD71D>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D71D,0x7153,0x27153,0xD71D>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D71D,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD7B9>0xD022;0xD022>0x714F,template:0x7153@0xD7B9>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D7B9,0x7153,0x27153,0xD7B9>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D7B9,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD7D1>0xD022;0xD022>0x714F,template:0x7153@0xD7D1>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D7D1,0x7153,0x27153,0xD7D1>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D7D1,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@0xD7DF>0xD022;0xD022>0x714F,template:0x7153@0xD7DF>0xD022;0xD022>0x714F/none,construction-only,direct-handoff overlapping-add-suffix,0x2D7DF,0x7153,0x27153,0xD7DF>0xD022;0xD022>0x714F,a4242df582e4340af583,0x2D7DF,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,stack-detour,0xD025,0x2D025
template:0x7153@body,template:0x7153@body/none,body-evidence,overlapping-add-suffix template-scan,0x2714F 0x27150 0x27153 0x27154,0x7153,0x27153,,a4242df582e4340af583,0x2714F,24,0,0x0A2D,DPTR,DPTR ← 0x0A2D + low8(A×0x17),low8(x)=x&0xFF; carry retained; address modulo 0x10000,,,,consumption-not-established,return-consumption-not-established,0x715D,0x2715D
template:0x7161@0x2B8E>0xF755;0xF756>0x715E,template:0x7161@0x2B8E>0xF755;0xF756>0x715E/0xF759@0x2B8E>0xF755,access,direct-handoff overlapping-add-suffix,0x22B8E,0x7161,0x27161,0x2B8E>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x22B8E,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x2C82>0xF755;0xF756>0x715E,template:0x7161@0x2C82>0xF755;0xF756>0x715E/0xF759@0x2C82>0xF755,access,direct-handoff overlapping-add-suffix,0x22C82,0x7161,0x27161,0x2C82>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x22C82,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x2D0A>0x2E54;0x2E54>0xF755;0xF756>0x715E,template:0x7161@0x2D0A>0x2E54;0x2E54>0xF755;0xF756>0x715E/0xF759@0x2D0A>0x2E54;0x2E54>0xF755,access,direct-handoff overlapping-add-suffix,0x22D0A,0x7161,0x27161,0x2D0A>0x2E54;0x2E54>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x22D0A,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x2D5A>0x2E54;0x2E54>0xF755;0xF756>0x715E,template:0x7161@0x2D5A>0x2E54;0x2E54>0xF755;0xF756>0x715E/0xF759@0x2D5A>0x2E54;0x2E54>0xF755,access,direct-handoff overlapping-add-suffix,0x22D5A,0x7161,0x27161,0x2D5A>0x2E54;0x2E54>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x22D5A,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x2E54>0xF755;0xF756>0x715E,template:0x7161@0x2E54>0xF755;0xF756>0x715E/0xF759@0x2E54>0xF755,access,direct-handoff overlapping-add-suffix,0x22E54,0x7161,0x27161,0x2E54>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x22E54,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x2E5D>0xF755;0xF756>0x715E,template:0x7161@0x2E5D>0xF755;0xF756>0x715E/0xF759@0x2E5D>0xF755,access,direct-handoff overlapping-add-suffix,0x22E5D,0x7161,0x27161,0x2E5D>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x22E5D,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x2E66>0xF755;0xF756>0x715E,template:0x7161@0x2E66>0xF755;0xF756>0x715E/0xF759@0x2E66>0xF755,access,direct-handoff overlapping-add-suffix,0x22E66,0x7161,0x27161,0x2E66>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x22E66,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x32D8>0xF755;0xF756>0x715E,template:0x7161@0x32D8>0xF755;0xF756>0x715E/0xF759@0x32D8>0xF755,access,direct-handoff overlapping-add-suffix,0x232D8,0x7161,0x27161,0x32D8>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x232D8,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x344E>0xF755;0xF756>0x715E,template:0x7161@0x344E>0xF755;0xF756>0x715E/0xF759@0x344E>0xF755,access,direct-handoff overlapping-add-suffix,0x2344E,0x7161,0x27161,0x344E>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x2344E,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x78E1>0xF755;0xF756>0x715E,template:0x7161@0x78E1>0xF755;0xF756>0x715E/0xF759@0x78E1>0xF755,access,direct-handoff overlapping-add-suffix,0x278E1,0x7161,0x27161,0x78E1>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x278E1,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x78F2>0xEF59;0xEF5E>0x715E,template:0x7161@0x78F2>0xEF59;0xEF5E>0x715E/0xEF62@0x78F2>0xEF59,access,direct-handoff overlapping-add-suffix,0x278F2,0x7161,0x27161,0x78F2>0xEF59;0xEF5E>0x715E,a424e4f582e43408f583,0x278F2,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xEF62,0x2EF62,write,decoded-candidate,unsupported-branch,0xEF67,0x2EF67
template:0x7161@0x7F19>0xF755;0xF756>0x715E,template:0x7161@0x7F19>0xF755;0xF756>0x715E/0xF759@0x7F19>0xF755,access,direct-handoff overlapping-add-suffix,0x27F19,0x7161,0x27161,0x7F19>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x27F19,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0x94F1>0xF755;0xF756>0x715E,template:0x7161@0x94F1>0xF755;0xF756>0x715E/0xF759@0x94F1>0xF755,access,direct-handoff overlapping-add-suffix,0x294F1,0x7161,0x27161,0x94F1>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x294F1,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0xBDB5>0xF755;0xF756>0x715E,template:0x7161@0xBDB5>0xF755;0xF756>0x715E/0xF759@0xBDB5>0xF755,access,direct-handoff overlapping-add-suffix,0x2BDB5,0x7161,0x27161,0xBDB5>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x2BDB5,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0xBDCD>0xF755;0xF756>0x715E,template:0x7161@0xBDCD>0xF755;0xF756>0x715E/0xF759@0xBDCD>0xF755,access,direct-handoff overlapping-add-suffix,0x2BDCD,0x7161,0x27161,0xBDCD>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x2BDCD,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0xCF9B>0xF755;0xF756>0x715E,template:0x7161@0xCF9B>0xF755;0xF756>0x715E/0xF759@0xCF9B>0xF755,access,direct-handoff overlapping-add-suffix,0x2CF9B,0x7161,0x27161,0xCF9B>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x2CF9B,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
template:0x7161@0xE5BA>0xF755;0xF756>0x715E,template:0x7161@0xE5BA>0xF755;0xF756>0x715E/0xF759@0xE5BA>0xF755,access,direct-handoff overlapping-add-suffix,0x2E5BA,0x7161,0x27161,0xE5BA>0xF755;0xF756>0x715E,a424e4f582e43408f583,0x2E5BA,24,0,0x08E4,DPTR,DPTR ← 0x08E4 + low8(R7×0x5E),low8(x)=x&0xFF; carry retained; address modulo 0x10000,0xF759,0x2F759,read,decoded-candidate,unsupported-instruction,0xF75A,0x2F75A
